Eidolon helvum,1.0
Scotophilus kuhlii,0.8
Rousettus leschenaultii,0.8
Carollia perspicillata,0.8
Molossus rufus,0.8
Cynopterus sphinx,0.8
Artibeus lituratus,0.8
Eonycteris spelaea,0.8
Artibeus jamaicensis,0.8
Rousettus aegyptiacus,0.8
Rhinolophus ferrumequinum,0.6
Miniopterus schreibersii,0.6
Pipistrellus pipistrellus,0.6
Myotis lucifugus,0.6
Desmodus rotundus,0.6
Molossus molossus,0.6
Epomophorus gambianus,0.6
Glossophaga soricina,0.6
Hipposideros pomona,0.6
Myotis septentrionalis,0.6
Pteropus giganteus,0.6
Cynopterus brachyotis,0.6
Pteropus scapulatus,0.6
Murina leucogaster,0.6
Myotis daubentonii,0.6
Myotis nigricans,0.6
Pteronotus parnellii,0.6
Hipposideros armiger,0.6
Sturnira lilium,0.6
Tadarida brasiliensis,0.6
Eptesicus fuscus,0.6
Pteropus alecto,0.6
Phyllostomus hastatus,0.6
Myotis myotis,0.4
Myotis nattereri,0.4
Myotis volans,0.4
Myotis riparius,0.4
Nycteris gambiensis,0.4
Hipposideros larvatus,0.4
Rhinolophus sinicus,0.4
Anoura geoffroyi,0.4
Barbastella barbastellus,0.4
Natalus tumidirostris,0.4
Eptesicus serotinus,0.4
Pteropus conspicillatus,0.4
Myotis velifer,0.4
Pteropus vampyrus,0.4
Pteronotus davyi,0.4
Cynomops planirostris,0.4
Mormoops megalophylla,0.4
Pipistrellus subflavus,0.4
Uroderma bilobatum,0.4
Chaerephon pumilus,0.4
Rhinolophus pusillus,0.4
Myotis blythii,0.4
Myotis ricketti,0.4
Artibeus cinereus,0.4
Plecotus auritus,0.4
Pipistrellus abramus,0.4
Pteropus hypomelanus,0.4
Micropteropus pusillus,0.4
Artibeus phaeotis,0.4
Taphozous perforatus,0.4
Myotis keenii,0.4
Pteropus lylei,0.4
Myotis mystacinus,0.4
Cynomops abrasus,0.4
Rhinolophus affinis,0.4
Hipposideros bicolor,0.4
Pteropus poliocephalus,0.4
Taphozous melanopogon,0.4
Carollia brevicauda,0.4
Pipistrellus kuhlii,0.2
Chalinolobus gouldii,0.2
Pteropus admiralitatum,0.2
Rousettus amplexicaudatus,0.2
Nyctinomops laticaudatus,0.2
Sturnira erythromos,0.2
Hipposideros ruber,0.2
Micronycteris megalotis,0.2
Lasiurus ega,0.2
Myotis macrodactylus,0.2
Lasiurus blossevillii,0.2
Nycticeius humeralis,0.2
Tylonycteris robustula,0.2
Eidolon dupreanum,0.2
Pipistrellus coromandra,0.2
Rhinolophus shameli,0.2
Myotis macropus,0.2
Myotis austroriparius,0.2
Nycteris thebaica,0.2
Myotis dasycneme,0.2
Nyctinomops macrotis,0.2
Lasionycteris noctivagans,0.2
Lichonycteris obscura,0.2
Megaloglossus woermanni,0.2
Artibeus fimbriatus,0.2
Lonchorhina aurita,0.2
Hipposideros abae,0.2
Myotis emarginatus,0.2
Lasiurus borealis,0.2
Artibeus toltecus,0.2
Epomops franqueti,0.2
Vespadelus regulus,0.2
Corynorhinus townsendii,0.2
Mops condylurus,0.2
Mesophylla macconnelli,0.2
Epomops dobsonii,0.2
Vespertilio murinus,0.2
Scotophilus dinganii,0.2
Pipistrellus nathusii,0.2
Myotis davidii,0.2
Pipistrellus hesperus,0.2
Chaerephon plicatus,0.2
Dobsonia moluccensis,0.2
Rhinolophus rouxii,0.2
Leptonycteris nivalis,0.2
Diclidurus albus,0.2
Hipposideros pratti,0.2
Pteropus capistratus,0.2
Glossophaga morenoi,0.2
Diaemus youngi,0.2
Myotis grisescens,0.2
Glossophaga longirostris,0.2
Mimon crenulatum,0.2
Natalus stramineus,0.2
Rhinolophus coelophyllus,0.2
Rhinolophus euryale,0.2
Hipposideros vittatus,0.2
Hipposideros diadema,0.2
Rhinolophus capensis,0.2
Rhinolophus stheno,0.2
Rhinolophus clivosus,0.2
Eptesicus furinalis,0.2
Myotis capaccinii,0.2
Euderma maculatum,0.2
Histiotus velatus,0.2
Sturnira tildae,0.2
Pipistrellus inexspectatus,0.2
Myotis thysanodes,0.2
Macroglossus minimus,0.2
Lasiurus egregius,0.2
Chalinolobus morio,0.2
Miniopterus natalensis,0.2
Epomophorus labiatus,0.2
Nyctalus lasiopterus,0.2
Falsistrellus mackenziei,0.2
Hypsignathus monstrosus,0.2
Myotis levis,0.2
Hipposideros speoris,0.2
Histiotus montanus,0.2
Pteropus rufus,0.2
Myotis chiloensis,0.2
Hipposideros lekaguli,0.2
Lasiurus intermedius,0.2
Myotis yumanensis,0.2
Rhinolophus rex,0.2
Pteropus neohibernicus,0.2
Dobsonia anderseni,0.2
Scotophilus nigrita,0.2
Hypsugo savii,0.2
Miniopterus magnater,0.2
Cardioderma cor,0.2
Vespadelus baverstocki,0.2
Leptonycteris curasoae,0.2
Miniopterus australis,0.2
Eumops auripendulus,0.2
Tadarida teniotis,0.2
Eptesicus diminutus,0.2
Lasiurus cinereus,0.2
Philetor brachypterus,0.2
Epomophorus wahlbergi,0.2
Myotis longipes,0.2
Chrotopterus auritus,0.2
Myotis horsfieldii,0.2
Myotis evotis,0.2
Lasiurus seminolus,0.2
Hipposideros cineraceus,0.2
Vespadelus pumilus,0.2
Anoura caudifer,0.2
Platyrrhinus lineatus,0.2
Eumops patagonicus,0.2
Lasiurus xanthinus,0.2
Myotis californicus,0.2
Antrozous pallidus,0.2
Mystacina tuberculata,0.2
Miniopterus pusillus,0.2
Eumops glaucinus,0.2
Hipposideros lankadiva,0.2
Myotis leibii,0.2
Triaenops persicus,0.2
Molossops neglectus,0.2
Myotis punicus,0.2
Eumops perotis,0.2
Hipposideros caffer,0.2
Macrotus californicus,0.2
Rhinolophus simulator,0.2
Nyctalus noctula,0.2
Saccolaimus flaviventris,0.2
Hipposideros gigas,0.2
Diphylla ecaudata,0.2
Nyctalus plancyi,0.2
Murina aurata,0.2
Neoromicia nanus,0.2
Platyrrhinus helleri,0.2
Eptesicus brasiliensis,0.2
Saccolaimus saccolaimus,0.2
Taphozous theobaldi,0.2
Rhinolophus megaphyllus,0.2
Scotophilus leucogaster,0.2
Phyllostomus discolor,0.2
Myotis brandtii,0.2
Scotophilus nux,0.2
Myotis albescens,0.2
Vespertilio sinensis,0.2
Rhinopoma hardwickii,0.2
Neoromicia capensis,0.2
Miniopterus inflatus,0.2
