"","Sp","Count"
"140","Eptesicus_pachyotis",0.219736842105263
"141","Scotophilus_nigrita",0.219473684210526
"142","Rhinolophus_swinnyi",0.219342105263158
"143","Plerotes_anchietae",0.218947368421053
"144","Scotoecus_albofuscus",0.218815789473684
"145","Cynopterus_titthaecheilus",0.218684210526316
"146","Cynopterus_minutus",0.218552631578947
"147","Megaerops_ecaudatus",0.218421052631579
"148","Coelops_frithii",0.218026315789474
"149","Myotis_capaccinii",0.218026315789474
"150","Pipistrellus_hesperidus",0.217894736842105
"151","Myotis_fimbriatus",0.217763157894737
"152","Hypsugo_savii",0.217368421052632
"153","Kerivoula_pellucida",0.217236842105263
"154","Myotis_ridleyi",0.216973684210526
"155","Scotophilus_leucogaster",0.216973684210526
"156","Myotis_frater",0.216710526315789
"157","Nyctalus_noctula",0.216184210526316
"158","Epomops_franqueti",0.216052631578947
"159","Murina_suilla",0.216052631578947
"160","Glauconycteris_poensis",0.215263157894737
"161","Glauconycteris_argentata",0.215131578947368
"162","Kerivoula_argentata",0.214736842105263
"163","Nyctalus_lasiopterus",0.214473684210526
"164","Philetor_brachypterus",0.214473684210526
"165","Hipposideros_ater",0.213684210526316
"166","Megaloglossus_woermanni",0.213289473684211
"167","Rhinolophus_simulator",0.213289473684211
"168","Rousettus_spinalatus",0.213157894736842
"169","Penthetor_lucasi",0.213026315789474
"170","Micropteropus_intermedius",0.212763157894737
"171","Eonycteris_major",0.212631578947368
"172","Epomophorus_angolensis",0.212631578947368
"173","Rhinolophus_sedulus",0.212368421052632
"174","Chironax_melanocephalus",0.211842105263158
"175","Scotophilus_collinus",0.211578947368421
"176","Murina_huttoni",0.211052631578947
"177","Laephotis_wintoni",0.210789473684211
"178","Pipistrellus_pygmaeus",0.210789473684211
"179","Pipistrellus_nanulus",0.210657894736842
"180","Kerivoula_intermedia",0.210526315789474
"181","Myotis_rosseti",0.210526315789474
"182","Pteropus_lylei",0.210394736842105
"183","Balionycteris_maculata",0.210263157894737
"184","Neoromicia_zuluensis",0.209736842105263
"185","Pipistrellus_inexspectatus",0.209605263157895
"186","Rousettus_lanosus",0.209473684210526
"187","Scotonycteris_ophiodon",0.208947368421053
"188","Eptesicus_nasutus",0.208815789473684
"189","Dyacopterus_brooksi",0.208815789473684
"190","Hipposideros_lylei",0.207763157894737
"191","Scotophilus_nux",0.207763157894737
"192","Myotis_keaysi",0.2075
"193","Otonycteris_hemprichii",0.2075
"194","Plecotus_kolombatovici",0.2075
"195","Neoromicia_melckorum",0.207368421052632
"196","Casinycteris_argynnis",0.205657894736842
"197","Dyacopterus_spadiceus",0.205526315789474
"198","Rhinolophus_darlingi",0.205526315789474
"199","Eptesicus_nilssonii",0.205263157894737
"200","Laephotis_botswanae",0.205
"201","Myotis_albescens",0.204736842105263
"202","Rhinolophus_borneensis",0.204473684210526
"203","Kerivoula_minuta",0.204210526315789
"204","Aethalops_alecto",0.203947368421053
"205","Megaderma_lyra",0.203947368421053
"206","Myotis_dasycneme",0.203947368421053
"207","Rhinolophus_denti",0.203552631578947
"208","Rhinolophus_philippinensis",0.203552631578947
"209","Cynopterus_luzoniensis",0.203421052631579
"210","Aselliscus_stoliczkanus",0.203157894736842
"211","Megaerops_wetmorei",0.203157894736842
"212","Kerivoula_smithii",0.202763157894737
"213","Glauconycteris_humeralis",0.202368421052632
"214","Eptesicus_gobiensis",0.202105263157895
"215","Chaerephon_pumilus",0.201447368421053
"216","Kerivoula_phalaena",0.201447368421053
"217","Lasiurus_blossevillii",0.201447368421053
"218","Lasiurus_ega",0.201315789473684
"219","Neoromicia_helios",0.201315789473684
"220","Kerivoula_whiteheadi",0.200921052631579
"221","Myonycteris_relicta",0.200789473684211
"222","Phoniscus_atrox",0.200789473684211
"223","Rhogeessa_io",0.200789473684211
"224","Myotis_scotti",0.200657894736842
"225","Kerivoula_cuprosa",0.200526315789474
"226","Myotis_nigricans",0.200394736842105
"227","Myotis_punicus",0.200394736842105
"228","Kerivoula_lenis",0.200263157894737
"229","Nyctalus_aviator",0.200131578947368
"230","Eptesicus_hottentotus",0.2
"231","Eptesicus_brasiliensis",0.199868421052632
"232","Taphozous_melanopogon",0.199605263157895
"233","Hipposideros_pratti",0.199473684210526
"234","Eptesicus_furinalis",0.199342105263158
"235","Myotis_oxyotus",0.199342105263158
"236","Myotis_riparius",0.199078947368421
"237","Glauconycteris_beatrix",0.198552631578947
"238","Nyctalus_montanus",0.198421052631579
"239","Pteropus_hypomelanus",0.198421052631579
"240","Pteropus_intermedius",0.198289473684211
"241","Hipposideros_diadema",0.197894736842105
"242","Tadarida_teniotis",0.197631578947368
"243","Miniopterus_magnater",0.1975
"244","Rhinolophus_arcuatus",0.197236842105263
"245","Rousettus_madagascariensis",0.196973684210526
"246","Rhinolophus_robinsoni",0.196842105263158
"247","Murina_aenea",0.196578947368421
"248","Rhogeessa_minutilla",0.196578947368421
"249","Rousettus_bidens",0.195526315789474
"250","Asellia_tridens",0.195394736842105
"251","Eptesicus_andinus",0.195394736842105
"252","Ptenochirus_minor",0.195394736842105
"253","Lasiurus_egregius",0.195
"254","Myotis_macrodactylus",0.194868421052632
"255","Pipistrellus_deserti",0.194736842105263
"256","Harpyionycteris_whiteheadi",0.194473684210526
"257","Rhinolophus_subbadius",0.194473684210526
"258","Rhinolophus_celebensis",0.194078947368421
"259","Eptesicus_diminutus",0.193947368421053
"260","Rhinolophus_guineensis",0.193815789473684
"261","Megaderma_spasma",0.193421052631579
"262","Aethalops_aequalis",0.193289473684211
"263","Rhinolophus_deckenii",0.193289473684211
"264","Scotozous_dormeri",0.192894736842105
"265","Cynopterus_nusatenggara",0.192763157894737
"266","Myonycteris_brachycephala",0.191973684210526
"267","Rhinolophus_creaghi",0.191973684210526
"268","Pteropus_griseus",0.191842105263158
"269","Rhogeessa_tumida",0.191578947368421
"270","Myotis_pequinius",0.191447368421053
"271","Vespertilio_sinensis",0.191447368421053
"272","Myotis_schaubi",0.191315789473684
"273","Myotis_ater",0.191184210526316
"274","Myotis_levis",0.191052631578947
"275","Myotis_longipes",0.191052631578947
"276","Myotis_macrotarsus",0.191052631578947
"277","Glauconycteris_egeria",0.190921052631579
"278","Hipposideros_caffer",0.190921052631579
"279","Eptesicus_chiriquinus",0.190789473684211
"280","Eidolon_dupreanum",0.190657894736842
"281","Miniopterus_schreibersii",0.190657894736842
"282","Rhinolophus_rex",0.190657894736842
"283","Rousettus_obliviosus",0.190657894736842
"284","Myotis_sicarius",0.190263157894737
"285","Rhinolophus_bocharicus",0.190263157894737
"286","Myotis_moluccarum",0.190131578947368
"287","Pipistrellus_westralis",0.189736842105263
"288","Eptesicus_fuscus",0.189342105263158
