Sp,Binary,Ensemble.2,EnsembleBinary
Myotis yesoensis,0,0.4320374942416342,TRUE
Pteropus macrotis,0,0.4512965629171119,TRUE
Sturnira erythromos,0,0.7528168319980701,FALSE
Chaerephon russatus,0,0.43552421955178106,TRUE
Rhinolophus nereis,0,0.4760932761892089,FALSE
Pteropus aldabrensis,0,0.4459643852767379,TRUE
Hypsugo ariel,0,0.4393292790247617,TRUE
Nyctalus furvus,0,0.454010519432229,TRUE
Hipposideros nequam,0,0.46354994131561894,FALSE
Hypsugo joffrei,0,0.4390980349049186,TRUE
Kerivoula pellucida,0,0.41209598621183363,TRUE
Plecotus taivanus,0,0.44935905381426877,TRUE
Myotis macrotarsus,0,0.4141804809569134,TRUE
Pteropus capistratus,0,0.7704384586287093,FALSE
Rhinolophus adami,0,0.4790469127399179,FALSE
Vespadelus pumilus,0,0.7625915876471069,FALSE
Cheiromeles torquatus,0,0.4205581201486006,TRUE
Chaerephon jobensis,0,0.45883644807406077,TRUE
Nyctophilus gouldi,0,0.47017254044326245,FALSE
Nyctimene certans,0,0.47764968730279705,FALSE
Pteropus brunneus,0,0.4313332371224898,TRUE
Rhinolophus hilli,0,0.48203710941023814,FALSE
Anoura caudifer,0,0.7739334060471841,FALSE
Pipistrellus westralis,0,0.46314265928827975,FALSE
Mops brachypterus,0,0.444672253746823,TRUE
Chaerephon aloysiisabaudiae,0,0.4519652502172882,TRUE
Rhinolophus cognatus,0,0.4888265102966978,FALSE
Rhinolophus madurensis,0,0.4913508035731813,FALSE
Hypsugo anthonyi,0,0.43369043024611253,TRUE
Myotis frater,0,0.463021951841059,FALSE
Eptesicus floweri,0,0.4665654404821529,FALSE
Leptonycteris curasoae,0,0.782646149933198,FALSE
Myotis ozensis,0,0.4593243983246363,FALSE
Nyctophilus geoffroyi,0,0.4719751505348479,FALSE
Myotis evotis,0,0.7996358275871096,FALSE
Myopterus daubentonii,0,0.4687832478274414,FALSE
Rhinolophus ruwenzorii,0,0.49954809538138895,FALSE
Nycteris arge,0,0.4460416197659467,TRUE
Hipposideros dyacorum,0,0.4763180936650874,FALSE
Pteropus faunulus,0,0.43865141641695116,TRUE
Eptesicus matroka,0,0.46114515009552276,FALSE
Mops niveiventer,0,0.4738454891247411,FALSE
Myotis annamiticus,0,0.4525146119434672,TRUE
Myotis scotti,0,0.4709419063838596,FALSE
Mimon crenulatum,0,0.7910982128409688,FALSE
Nyctimene cyclotis,0,0.4992588836917393,FALSE
Hipposideros halophyllus,0,0.4939579637377335,FALSE
Cloeotis percivali,0,0.497714321088405,FALSE
Eumops patagonicus,0,0.8259346217336202,FALSE
Hipposideros camerunensis,0,0.48992196708810676,FALSE
Mops demonstrator,0,0.49747303140958293,FALSE
Myotis chiloensis,0,0.8315121679847615,FALSE
Miniopterus tristis,0,0.4665373789673148,FALSE
Hypsugo arabicus,0,0.4526891833236069,TRUE
Lichonycteris obscura,0,0.8089321099999498,FALSE
Neoromicia melckorum,0,0.4996543312172662,FALSE
Miniopterus medius,0,0.46265745790117774,FALSE
Murina tenebrosa,0,0.4907413766903581,FALSE
Mystacina tuberculata,0,0.8288368991435885,FALSE
Nyctimene masalai,0,0.5112929146441434,FALSE
Hesperoptenus tomesi,0,0.4640030031736619,FALSE
Dobsonia emersa,0,0.48464331520811266,FALSE
Mesophylla macconnelli,0,0.8168955338098417,FALSE
Glauconycteris poensis,0,0.45839186582823244,TRUE
Natalus tumidirostris,0,0.7944323773651212,FALSE
Emballonura monticola,0,0.4686063924951708,FALSE
Pteropus pohlei,0,0.49104921554819464,FALSE
Mops nanulus,0,0.48015734812830174,FALSE
Hypsugo eisentrauti,0,0.45578389740729564,TRUE
Nyctophilus timoriensis,0,0.49020732490055435,FALSE
Hipposideros pygmaeus,0,0.5020176527495388,FALSE
Pteropus temminckii,0,0.5057915118827521,FALSE
Otomops wroughtoni,0,0.4961518279670334,FALSE
Pteropus rodricensis,0,0.4708861348793059,FALSE
Dobsonia beauforti,0,0.4904246116674823,FALSE
Hipposideros lamottei,0,0.512170215104941,FALSE
Hipposideros stenotis,0,0.5124323072891308,FALSE
Nyctophilus arnhemensis,0,0.48593290503123054,FALSE
Craseonycteris thonglongyai,0,0.5116323850891186,FALSE
Aproteles bulmerae,0,0.5037496896236874,FALSE
Glossophaga morenoi,0,0.8254812749851759,FALSE
Hipposideros breviceps,0,0.5070989282787896,FALSE
Triaenops furculus,0,0.5164873504669892,FALSE
Scotophilus robustus,0,0.4667088104786283,FALSE
Mops sarasinorum,0,0.49546620912713674,FALSE
Neoromicia zuluensis,1,0.5002004399802676,FALSE
Murina suilla,0,0.4617021652632515,FALSE
Macrotus californicus,0,0.8461163201673757,FALSE
Glossophaga longirostris,0,0.8407584036309675,FALSE
Molossops neglectus,0,0.8491152301019212,FALSE
Micronycteris megalotis,0,0.8445933951761561,FALSE
Melonycteris melanops,0,0.5247185930299048,FALSE
Miniopterus fuscus,0,0.51551783199621,FALSE
Mormopterus beccarii,0,0.5085184024101106,FALSE
Pteropus subniger,0,0.4738107222285567,FALSE
Scotophilus collinus,0,0.5038283297765438,FALSE
Lophostoma silvicolum,0,0.7377631771547086,FALSE
Rhynchonycteris naso,0,0.7783288266037482,FALSE
Chaerephon chapini,0,0.49913445817111113,FALSE
Syconycteris hobbit,0,0.5244819329063328,FALSE
Scotorepens greyii,0,0.5006291750212726,FALSE
Dobsonia chapmani,0,0.48263181385536286,FALSE
Pteropus pilosus,0,0.4848487102495558,FALSE
Phoniscus jagorii,0,0.4832666064708663,FALSE
Eptesicus dimissus,0,0.5088233013879299,FALSE
Centurio senex,0,0.4960237885270303,FALSE
Carollia subrufa,0,0.7694683818628513,FALSE
Platymops setiger,0,0.5126764659417885,FALSE
Myopterus whitleyi,0,0.5044095431438724,FALSE
Chiroderma salvini,0,0.5010796699484633,FALSE
Scotophilus borbonicus,0,0.5360179853941982,FALSE
Eptesicus platyops,0,0.49257438566205713,FALSE
Chaerephon johorensis,0,0.5250528393485387,FALSE
Phylloderma stenops,0,0.5147569590297467,FALSE
Pteronotus personatus,1,0.5164028703517344,FALSE
Neoromicia flavescens,0,0.5265843521713868,FALSE
Laephotis botswanae,0,0.5212458639668376,FALSE
Nyctalus azoreum,0,0.5323488582482959,FALSE
Nyctimene vizcaccia,0,0.5563393189321265,FALSE
Vespadelus caurinus,0,0.5245488855639435,FALSE
Pteropus samoensis,0,0.5494539531529836,FALSE
Pteropus tonganus,0,0.5406790304967277,FALSE
Pipistrellus aero,0,0.5356307995660569,FALSE
Chalinolobus nigrogriseus,0,0.5340603015152291,FALSE
Kerivoula smithii,0,0.5072475272904107,FALSE
Nyctimene major,0,0.5488426150196339,FALSE
Vespadelus finlaysoni,0,0.5291805498600295,FALSE
Hipposideros doriae,0,0.5478883575254418,FALSE
Myotis yanbarensis,0,0.5103810789619058,FALSE
Coelops robinsoni,0,0.5489085405114158,FALSE
Dobsonia praedatrix,0,0.5504817292382668,FALSE
Myotis goudoti,0,0.5140649899901356,FALSE
Hipposideros inornatus,0,0.5549948820044907,FALSE
Scotorepens balstoni,0,0.5385680934909582,FALSE
Mops leucostigma,0,0.5344071026068337,FALSE
Myotis ridleyi,0,0.5087354061111651,FALSE
Glossophaga commissarisi,0,0.7989468746863312,FALSE
Mops trevori,0,0.5405536367209891,FALSE
Kerivoula intermedia,0,0.5105785815883501,FALSE
Pipistrellus adamsi,0,0.5512340428370684,FALSE
Taphozous georgianus,0,0.5261920961380846,FALSE
Pteropus loochoensis,0,0.5295566294218603,FALSE
Murina ryukyuana,0,0.51448307795137,FALSE
Rhinolophus montanus,0,0.5750422123059674,FALSE
Nycteris aurita,0,0.5456905983012731,FALSE
Kerivoula eriophora,0,0.5385319051111823,FALSE
Pteropus yapensis,0,0.5412945242329561,FALSE
Kerivoula minuta,0,0.5165587123889849,FALSE
Pteropus keyensis,0,0.5619410722653033,FALSE
Taphozous hamiltoni,0,0.5519396709021941,FALSE
Myotis abei,0,0.541829865586453,FALSE
Mops spurrelli,0,0.5550117240831514,FALSE
Myotis morrisi,0,0.49811723634874794,FALSE
Glauconycteris beatrix,0,0.5276117384605835,FALSE
Enchisthenes hartii,0,0.5333650539698078,FALSE
Nycteris major,0,0.5339406805594082,FALSE
Pteropus rayneri,0,0.5743592269410328,FALSE
Phoniscus atrox,0,0.5252893032061675,FALSE
Falsistrellus tasmaniensis,0,0.5591683312708355,FALSE
Hipposideros crumeniferus,0,0.5792287420112193,FALSE
Macroderma gigas,0,0.5534749158302437,FALSE
Hipposideros coxi,0,0.5767419227874299,FALSE
Plecotus teneriffae,0,0.561612292618614,FALSE
Mormopterus acetabulosus,0,0.5593601275369813,FALSE
Miniopterus gleni,0,0.5292535966575186,FALSE
Hypsugo macrotis,0,0.5336858736206221,FALSE
Falsistrellus mordax,0,0.5481296015268029,FALSE
Paranyctimene tenax,0,0.5270345593575033,FALSE
Murina aenea,0,0.526656044525468,FALSE
Taphozous hilli,0,0.5491993825703927,FALSE
Carollia sowelli,1,0.5288576700194875,FALSE
Chaerephon shortridgei,0,0.5604948747659144,FALSE
Scotorepens orion,0,0.5755485386214849,FALSE
Hipposideros madurae,0,0.5347475884609514,FALSE
Dobsonia inermis,0,0.5772111310752117,FALSE
Rousettus linduensis,0,0.5312048864294182,FALSE
Hipposideros coronatus,0,0.581451803059746,FALSE
Myotis ater,0,0.5322612745485086,FALSE
Pteropus ornatus,0,0.5808728625694772,FALSE
Nyctinomops aurispinosus,0,0.5532353626834965,FALSE
Pteralopex atrata,0,0.5878714502908404,FALSE
Scotophilus celebensis,0,0.5652009864585081,FALSE
Miniopterus minor,0,0.5633294321181012,FALSE
Notopteris macdonaldi,0,0.5928239243451532,FALSE
Saccopteryx bilineata,0,0.5703069103391317,FALSE
Pteropus woodfordi,0,0.5779334248207944,FALSE
Hipposideros curtus,0,0.590370406678711,FALSE
Sauromys petrophilus,0,0.5842572611991247,FALSE
Tadarida lobata,0,0.5637692400555354,FALSE
Artibeus amplus,0,0.5856949970392391,FALSE
Lonchophylla robusta,0,0.8558404068264944,FALSE
Melonycteris woodfordi,0,0.5995273912251183,FALSE
Nyctimene malaitensis,0,0.5951674900379695,FALSE
Pteralopex anceps,0,0.596867637180117,FALSE
Glauconycteris humeralis,0,0.550031063880707,FALSE
Pteropus pelewensis,0,0.5689613981258794,FALSE
Vampyrum spectrum,0,0.5819531765459014,FALSE
Hipposideros inexpectatus,0,0.5769276396659653,FALSE
Kerivoula cuprosa,0,0.557145286308927,FALSE
Hipposideros marisae,0,0.6034436875892825,FALSE
Hypsugo anchietae,0,0.5656517443728755,FALSE
Corynorhinus rafinesquii,0,0.6011868324953817,FALSE
Nycteris javanica,0,0.5832480540443948,FALSE
Nycteris intermedia,0,0.5614948740910356,FALSE
Pteropus mahaganus,0,0.5887608565734834,FALSE
Scotorepens sanborni,0,0.5725643433650451,FALSE
Glauconycteris egeria,0,0.5688648978551625,FALSE
Kerivoula phalaena,0,0.5655943744314047,FALSE
Chiroderma villosum,0,0.5732470755420694,FALSE
Nyctophilus walkeri,0,0.5826613962454953,FALSE
Hipposideros sumbae,0,0.6114891572403098,FALSE
Coleura seychellensis,0,0.5783002658549504,FALSE
Artibeus aztecus,0,0.5826460556742409,FALSE
Cheiromeles parvidens,0,0.5878240018846752,FALSE
Pteropus gilliardorum,0,0.5902831290602182,FALSE
Artibeus hirsutus,0,0.5892165002109502,FALSE
Tadarida australis,0,0.5866817393053317,FALSE
Otomops formosus,0,0.5973366353692514,FALSE
Rhogeessa tumida,0,0.5826011514466908,FALSE
Dobsonia pannietensis,0,0.6039415374475301,FALSE
Mormopterus loriae,0,0.6077067528278721,FALSE
Glauconycteris kenyacola,0,0.5953998446698568,FALSE
Hipposideros semoni,0,0.6216061275900875,FALSE
Brachyphylla cavernarum,0,0.6010285307268513,FALSE
Glauconycteris gleni,0,0.5465997928635873,FALSE
Pteropus aruensis,0,0.6212123432439969,FALSE
Rhogeessa parvula,0,0.6137883759760595,FALSE
Hipposideros macrobullatus,0,0.6191891081327517,FALSE
Pteropus anetianus,0,0.6163551323614592,FALSE
Pteropus vetulus,0,0.6060493519037539,FALSE
Myotis nipalensis,0,0.5761346116580084,FALSE
Kerivoula flora,0,0.5738483572024168,FALSE
Hypsugo vordermanni,0,0.5990422729999569,FALSE
Miniopterus majori,0,0.5973848879572967,FALSE
Taphozous hildegardeae,0,0.5970653039060105,FALSE
Triaenops auritus,0,0.640232329221491,FALSE
Mormopterus planiceps,0,0.6160442132847541,FALSE
Hypsugo imbricatus,0,0.56135007603701,FALSE
Scoteanax rueppellii,0,0.6043360495852705,FALSE
Hipposideros papua,0,0.6367105749517451,FALSE
Nyctinomops femorosaccus,0,0.6305961558275347,FALSE
Pipistrellus permixtus,0,0.6136874694742133,FALSE
Molossus sinaloae,0,0.6008289943894501,FALSE
Nycteris woodi,0,0.6180401146092501,FALSE
Vespadelus darlingtoni,0,0.6221888204966779,FALSE
Mormopterus jugularis,0,0.6117172803086361,FALSE
Vespadelus douglasorum,0,0.6091463842309803,FALSE
Nycteris parisii,0,0.6248167193640412,FALSE
Glauconycteris superba,0,0.5746475898150183,FALSE
Kerivoula lenis,0,0.5923455706120344,FALSE
Pteronotus gymnonotus,0,0.6185704605131106,FALSE
Hipposideros pelingensis,0,0.6444620295038271,FALSE
Chalinolobus picatus,0,0.6336318010528755,FALSE
Uroderma magnirostrum,0,0.6039356563552397,FALSE
Pteropus rennelli,0,0.644014816062691,FALSE
Idionycteris phyllotis,0,0.6195179280361691,FALSE
Eumops underwoodi,0,0.6193349769931934,FALSE
Myotis sodalis,0,0.6196231351225379,FALSE
Murina rozendaali,0,0.5987470702575708,FALSE
Pteropus insularis,0,0.6203905842668377,FALSE
Platyrrhinus vittatus,0,0.6269210050094131,FALSE
Taphozous kapalgensis,0,0.6253766519179247,FALSE
Otomops madagascariensis,0,0.627606669850285,FALSE
Laephotis angolensis,0,0.6283318394093592,FALSE
Hipposideros orbiculus,0,0.6004014064248655,FALSE
Myotis keaysi,0,0.605551013180244,FALSE
Miniopterus manavi,0,0.6223978919030911,FALSE
Myotis hermani,0,0.6149962308775461,FALSE
Vespadelus troughtoni,0,0.6395600188484141,FALSE
Promops centralis,0,0.6231447907848294,FALSE
Myotis moluccarum,0,0.609296156309597,FALSE
Pipistrellus minahassae,0,0.6227406431930009,FALSE
Arielulus societatis,0,0.616808517812772,FALSE
Mystacina robusta,0,0.5981245724349038,FALSE
Artibeus glaucus,0,0.622416715261509,FALSE
Hipposideros maggietaylorae,0,0.6614041600733666,FALSE
Cistugo seabrae,0,0.6319929149811268,FALSE
Pteropus molossinus,0,0.6317305682102204,FALSE
Arielulus cuprosus,0,0.6345756270646911,FALSE
Vampyressa thyone,0,0.6151882318963455,FALSE
Pipistrellus papuanus,0,0.6428221224380167,FALSE
Myotis bucharensis,0,0.6227137162876601,FALSE
Leptonycteris yerbabuenae,0,0.6379974937442427,FALSE
Bauerus dubiaquercus,0,0.6509264312581345,FALSE
Chiroderma doriae,0,0.6385703802466883,FALSE
Plecotus kolombatovici,0,0.6254963257325117,FALSE
Hesperoptenus doriae,0,0.6337441390942554,FALSE
Myotis stalkeri,0,0.6471690113257771,FALSE
Laephotis namibensis,0,0.6628430583530366,FALSE
Artibeus inopinatus,0,0.6627718108168256,FALSE
Chalinolobus dwyeri,0,0.6731485772744255,FALSE
Hipposideros calcaratus,0,0.6802046358596275,FALSE
Vampyressa pusilla,0,0.6384980558129955,FALSE
Artibeus concolor,0,0.655541595883039,FALSE
Mops petersoni,0,0.6652639641905843,FALSE
Myotis oreias,0,0.6506010538801049,FALSE
Sturnira aratathomasi,0,0.675315541071342,FALSE
Nyctophilus heran,0,0.6671288335035424,FALSE
Myotis ciliolabrum,0,0.6408130323231644,FALSE
Eumops dabbenei,0,0.665689942787629,FALSE
Pteropus ualanus,0,0.6799640194192244,FALSE
Myzopoda aurita,0,0.6506176522545956,FALSE
Nycteris madagascariensis,0,0.6592578340504732,FALSE
Glauconycteris alboguttata,0,0.6481316608753589,FALSE
Noctilio leporinus,0,0.6598006800192604,FALSE
Glauconycteris machadoi,0,0.6764676717816089,FALSE
Histiotus humboldti,0,0.633436424444604,FALSE
Lasiurus atratus,0,0.633436424444604,FALSE
Phyllonycteris major,0,0.6330489748615585,FALSE
Artibeus gnomus,0,0.6582605101096748,FALSE
Myotis fortidens,0,0.6516250216338472,FALSE
Hypsugo kitcheneri,0,0.6671537013217517,FALSE
Cistugo lesueuri,0,0.6814599937122048,FALSE
Pteronotus pristinus,0,0.6375384234340683,FALSE
Hipposideros muscinus,0,0.7032793523039463,FALSE
Pteropus tuberculatus,0,0.679461898776754,FALSE
Trachops cirrhosus,0,0.6702555281578526,FALSE
Myotis occultus,0,0.6492234227739611,FALSE
Kerivoula africana,0,0.6391847201303491,FALSE
Pipistrellus sturdeei,0,0.6391692221470273,FALSE
Mormoops magna,0,0.6395894229288005,FALSE
Myotis melanorhinus,0,0.6796292356031851,FALSE
Choeronycteris mexicana,0,0.6729081314436397,FALSE
Glischropus javanus,0,0.6452395639124244,FALSE
Brachyphylla nana,0,0.6799950166961437,FALSE
Rhogeessa gracilis,0,0.6881530283935595,FALSE
Nyctophilus howensis,0,0.6416404224235326,FALSE
Hipposideros sorenseni,0,0.6482334014844688,FALSE
Hipposideros scutinares,0,0.6425519777545247,FALSE
Platyrrhinus dorsalis,0,0.6781398273671394,FALSE
Vespadelus vulturnus,0,0.6820992643599563,FALSE
Myotis alcathoe,0,0.6434635330855167,FALSE
Rhogeessa alleni,0,0.6920537511094911,FALSE
Molossus pretiosus,0,0.6788740621970608,FALSE
Rhogeessa io,0,0.6670944109195666,FALSE
Pipistrellus collinus,0,0.684811667636349,FALSE
Pteralopex pulchra,0,0.6947148240209937,FALSE
Mormopterus doriae,0,0.6858486744396884,FALSE
Emballonura atrata,0,0.6786418587270777,FALSE
Neoromicia brunneus,0,0.6515625106812384,FALSE
Myotis elegans,0,0.665831901097166,FALSE
Hipposideros thomensis,0,0.7152191350021426,FALSE
Hipposideros corynophyllus,0,0.7143218952230614,FALSE
Peropteryx kappleri,0,0.6687736122981923,FALSE
Hypsugo crassulus,0,0.6450560992770967,FALSE
Pteropus cognatus,0,0.699132563243765,FALSE
Hylonycteris underwoodi,0,0.678403086909845,FALSE
Eptesicus kobayashii,0,0.6507105959926507,FALSE
Plecotus balensis,0,0.6597306776351319,FALSE
Notopteris neocaledonica,0,0.7124456211362061,FALSE
Eumops bonariensis,0,0.6863891543419719,FALSE
Hipposideros wollastoni,0,0.7255550503209208,FALSE
Aselliscus tricuspidatus,0,0.7160176652239774,FALSE
Rhinolophus ziama,0,0.6578254528553075,FALSE
Mormopterus norfolkensis,0,0.7234083795939261,FALSE
Platyrrhinus umbratus,0,0.6914119025583715,FALSE
Myotis australis,0,0.6724349623252972,FALSE
Stenoderma rufum,0,0.6964185042133855,FALSE
Noctilio albiventris,0,0.6977666440655789,FALSE
Miniopterus shortridgei,0,0.694542325442665,FALSE
Platyrrhinus recifinus,0,0.687751748750076,FALSE
Glauconycteris curryae,0,0.6713350701107021,FALSE
Peropteryx macrotis,0,0.690448714882321,FALSE
Balantiopteryx plicata,0,0.7148286998659921,FALSE
Pteralopex acrodonta,0,0.7042803431815255,FALSE
Phyllostomus elongatus,0,0.7124097249169913,FALSE
Pipistrellus angulatus,0,0.709723744850003,FALSE
Hypsugo lophurus,0,0.6730418529473338,FALSE
Lasiurus salinae,0,0.6853801692358179,FALSE
Corynorhinus mexicanus,0,0.7153020914706166,FALSE
Chalinolobus tuberculatus,0,0.7240200584685379,FALSE
Pipistrellus wattsi,0,0.7309358958270585,FALSE
Mops niangarae,0,0.7292697532784879,FALSE
Artibeus watsoni,0,0.7074309847566109,FALSE
Murina florium,0,0.6934173348694161,FALSE
Ardops nichollsi,0,0.709591271720434,FALSE
Taphozous troughtoni,0,0.715710312958457,FALSE
Plecotus sardus,0,0.6755838709838334,FALSE
Histiotus laephotis,0,0.7353419984539816,FALSE
Pteropus howensis,0,0.7002006778981448,FALSE
Myotis anjouanensis,0,0.7122807838485892,FALSE
Plecotus alpinus,0,0.6799137588060458,FALSE
Platyrrhinus aurarius,0,0.7272056383581034,FALSE
Platyrrhinus infuscus,0,0.7329058855398751,FALSE
Promops nasutus,0,0.7288610480600178,FALSE
Emballonura raffrayana,0,0.7224111982025545,FALSE
Pteronotus macleayii,0,0.7466582265461895,FALSE
Rhogeessa minutilla,0,0.7177279221361537,FALSE
Lasiurus varius,0,0.7067349685951346,FALSE
Chiroderma improvisum,0,0.7335573161615874,FALSE
Miniopterus macrocneme,0,0.7339591108196476,FALSE
Carollia castanea,0,0.7273202061698081,FALSE
Sturnira bogotensis,0,0.7278637240743657,FALSE
Mosia nigrescens,0,0.7272432371236542,FALSE
Pygoderma bilabiatum,0,0.72571226948205525,FALSE
Tonatia bidens,0,0.7297258449351979,FALSE
Myotis ruber,0,0.7244321874336849,FALSE
Artibeus fraterculus,0,0.7541553349701922,FALSE
Taphozous achates,0,0.7402634846786258,FALSE
Pteropus nitendiensis,0,0.7237802537470671,FALSE
Chalinolobus neocaledonicus,0,0.7628768445793609,FALSE
Cynomops paranus,0,0.7374029396739579,FALSE
Artibeus anderseni,0,0.7584152427451516,FALSE
Nyctimene keasti,0,0.7111772132728871,FALSE
Myotis oxyotus,0,0.7293282872280078,FALSE
Anthops ornatus,0,0.7839809970110956,FALSE
Miniopterus paululus,0,0.7377660318528406,FALSE
Mimon bennettii,0,0.7311859005139655,FALSE
Pteropus fundatus,0,0.7332743035295816,FALSE
Histiotus alienus,0,0.7538620334664144,FALSE
Rhinophylla pumilio,0,0.7384535230921507,FALSE
Rhogeessa aeneus,0,0.747214738270791,FALSE
Choeroniscus godmani,0,0.7458005830540211,FALSE
Molossops mattogrossensis,0,0.7550801450424881,FALSE
Nycteris vinsoni,0,0.7603422364133698,FALSE
Erophylla sezekorni,0,0.7425162585673961,FALSE
Molossus aztecus,0,0.7667192298170655,FALSE
Platyrrhinus brachycephalus,0,0.7452382289390189,FALSE
Rhogeessa mira,0,0.7603161130055642,FALSE
Anoura cultrata,0,0.7632789587284108,FALSE
Ametrida centurio,0,0.7463369437358193,FALSE
Macrotus waterhousii,0,0.7533689930563734,FALSE
Phoniscus papuensis,0,0.7559624241396306,FALSE
Myotis vivesi,0,0.7691474874003452,FALSE
Chaerephon gallagheri,0,0.7687106975427691,FALSE
Histiotus macrotus,0,0.7640547538520609,FALSE
Hypsugo musciculus,0,0.7210711110386387,FALSE
Myotis planiceps,0,0.7652673212477716,FALSE
Eptesicus guadeloupensis,0,0.7668949975163459,FALSE
Chiroderma trinitatum,0,0.7559593555078208,FALSE
Phoniscus aerosa,0,0.7176067592288615,FALSE
Myotis simus,0,0.7521393749399518,FALSE
Otomops johnstonei,0,0.7303952242345072,FALSE
Myotis auriculus,0,0.7625997369491251,FALSE
Taphozous australis,0,0.7759780395932288,FALSE
Lasiurus insularis,0,0.756408631057415,FALSE
Hesperoptenus gaskelli,0,0.7426890858474261,FALSE
Phyllostomus latifolius,0,0.7905941826372489,FALSE
Saccolaimus mixtus,0,0.7735845829763537,FALSE
Molossops temminckii,0,0.7800046726658076,FALSE
Macrophyllum macrophyllum,0,0.7555782244511884,FALSE
Myotis nesopolus,0,0.7653999402242886,FALSE
Nycticeius aenobarbus,0,0.7240978644532579,FALSE
Cynomops mexicanus,0,0.7761687311702473,FALSE
Eptesicus innoxius,0,0.7782194967902621,FALSE
Sturnira magna,0,0.7813367568460275,FALSE
Cynomops greenhalli,0,0.7752462106410993,FALSE
Anoura latidens,0,0.7723252094012485,FALSE
Nycticeius cubanus,0,0.771801899277993,FALSE
Nyctophilus microtis,0,0.7647799084446905,FALSE
Eptesicus andinus,0,0.7682542185055468,FALSE
Thyroptera tricolor,0,0.7746321051053314,FALSE
Hipposideros demissus,0,0.8179119701489915,FALSE
Vampyressa bidens,0,0.7689598565573763,FALSE
Pteronotus quadridens,0,0.8028989298090636,FALSE
Mimon cozumelae,0,0.7795319965305638,FALSE
Chaerephon bregullae,0,0.818128716933248,FALSE
Sturnira bidens,0,0.7794413427449014,FALSE
Otomops secundus,0,0.7735553991536721,FALSE
Lonchophylla mordax,0,0.7819465552162084,FALSE
Lasiurus pfeifferi,0,0.773258300945338,FALSE
Vampyressa nymphaea,0,0.7897765628100188,FALSE
Emballonura furax,0,0.8011001347195947,FALSE
Chaerephon tomensis,0,0.7516611099004298,FALSE
Sturnira oporaphilum,0,0.7858662265507375,FALSE
Myotis aelleni,0,0.7976541716033843,FALSE
Mormopterus minutus,0,0.8097410163536868,FALSE
Sturnira luisi,0,0.7891170981820333,FALSE
Eumops maurus,0,0.8029585507320999,FALSE
Hipposideros dinops,0,0.8178486560459647,FALSE
Eptesicus chiriquinus,0,0.7824626987025283,FALSE
Lasiurus minor,0,0.778372124579843,FALSE
Eumops trumbulli,0,0.8043935666337854,FALSE
Micronycteris microtis,0,0.7862495163006795,FALSE
Glyphonycteris sylvestris,0,0.7821171084442009,FALSE
Saccopteryx leptura,0,0.7943736334688796,FALSE
Mormoops blainvillei,0,0.8076807880785399,FALSE
Furipterus horrens,0,0.8012385809379634,FALSE
Nyctiellus lepidus,0,0.8088458668273601,FALSE
Glyphonycteris daviesi,0,0.8012940525713922,FALSE
Rhinolophus maendeleo,0,0.7681346082557423,FALSE
Molossus currentium,0,0.8079535352142861,FALSE
Chaerephon solomonis,0,0.8333829180018049,FALSE
Kerivoula muscina,0,0.7975910310995455,FALSE
Molossus coibensis,0,0.8123087322782199,FALSE
Rhinophylla fischerae,0,0.8025632030811177,FALSE
Pharotis imogene,0,0.8139030255056201,FALSE
Phyllops falcatus,0,0.8048137160953435,FALSE
Vampyressa brocki,0,0.8093959276194344,FALSE
Lophostoma brasiliense,0,0.8064280820467546,FALSE
Histiotus magellanicus,0,0.8221571043632623,FALSE
Nyctophilus microdon,0,0.812040767904235,FALSE
Sturnira thomasi,0,0.8076413096056908,FALSE
Tonatia saurophila,0,0.8099382637304422,FALSE
Sturnira mordax,0,0.8146784884965608,FALSE
Myotis peninsularis,0,0.8210080468680236,FALSE
Mormopterus kalinowskii,0,0.8475175851334242,FALSE
Tadarida kuboriensis,0,0.8253515724349725,FALSE
Myotis dominicensis,0,0.8107908313257347,FALSE
Otomops papuensis,0,0.8382007921006206,FALSE
Ectophylla alba,0,0.817644877263156,FALSE
Emballonura semicaudata,0,0.8316249955107711,FALSE
Centronycteris maximiliani,0,0.819620580903476,FALSE
Rhinolophus sakejiensis,0,0.7859965889608553,FALSE
Monophyllus redmani,0,0.8208582708375081,FALSE
Centronycteris centralis,0,0.8331826365071315,FALSE
Natalus primus,0,0.8375107992692107,FALSE
Myotis martiniquensis,0,0.8224588360688363,FALSE
Sphaeronycteris toxophyllum,0,0.8263768152311631,FALSE
Glossophaga leachii,0,0.8259052445746817,FALSE
Chilonatalus tumidifrons,0,0.852892156462079,FALSE
Emballonura dianae,0,0.8495225046238685,FALSE
Vampyressa melissa,0,0.8303048870812111,FALSE
Pteropus banakrisi,0,0.7949331873992505,FALSE
Kerivoula agnella,0,0.8415502525089593,FALSE
Erophylla bombifrons,0,0.8338499352262332,FALSE
Diclidurus scutatus,0,0.8465315577206904,FALSE
Cormura brevirostris,0,0.8402783734270713,FALSE
Myotis atacamensis,0,0.84707293797879,FALSE
Lonchophylla thomasi,0,0.841200869064221,FALSE
Thyroptera discifera,0,0.8532273758422537,FALSE
Diclidurus ingens,0,0.8533641142705619,FALSE
Phyllonycteris poeyi,0,0.8410014787711266,FALSE
Balantiopteryx io,0,0.8565785722702332,FALSE
Kerivoula myrella,0,0.8476899994959264,FALSE
Saccopteryx canescens,0,0.8566211063607888,FALSE
