Model,Thresh,PredPos,Acc
Network.2,0.059,0.0916030534351145,0
Network.2,0.06,0.0916030534351145,0
Network.2,0.061,0.0916030534351145,0
Network.2,0.062,0.0916030534351145,0
Network.2,0.063,0.0916030534351145,0
Network.2,0.064,0.0916030534351145,0
Network.2,0.065,0.0916030534351145,0
Network.2,0.066,0.0916030534351145,0
Network.2,0.067,0.0916030534351145,0
Network.2,0.068,0.0916030534351145,0
Network.2,0.069,0.0916030534351145,0
Network.2,0.07,0.0916030534351145,0
Network.2,0.071,0.0916030534351145,0
Network.2,0.072,0.0916030534351145,0
Network.2,0.073,0.0916030534351145,0
Network.2,0.074,0.0916030534351145,0
Network.2,0.075,0.0916030534351145,0
Network.2,0.076,0.0916030534351145,0
Network.2,0.077,0.0916030534351145,0
Network.2,0.078,0.0916030534351145,0
Network.2,0.079,0.0916030534351145,0
Network.2,0.08,0.0916030534351145,0
Network.2,0.081,0.16030534351145037,0
Network.2,0.082,0.16030534351145037,0
Network.2,0.083,0.16030534351145037,0
Network.2,0.084,0.16030534351145037,0
Network.2,0.085,0.16030534351145037,0
Network.2,0.086,0.16030534351145037,0
Network.2,0.087,0.16030534351145037,0
Network.2,0.088,0.16030534351145037,0
Network.2,0.089,0.16030534351145037,0
Network.2,0.09,0.16030534351145037,0
Network.2,0.091,0.16030534351145037,0
Network.2,0.092,0.16030534351145037,0
Network.2,0.093,0.16030534351145037,0
Network.2,0.094,0.16030534351145037,0
Network.2,0.095,0.16030534351145037,0
Network.2,0.096,0.16030534351145037,0
Network.2,0.097,0.16030534351145037,0
Network.2,0.098,0.16030534351145037,0
Network.2,0.099,0.16030534351145037,0
Network.2,0.1,0.16030534351145037,0
Network.2,0.101,0.16030534351145037,0
Network.2,0.102,0.16030534351145037,0
Network.2,0.103,0.16030534351145037,0
Network.2,0.104,0.16030534351145037,0
Network.2,0.105,0.16030534351145037,0
Network.2,0.106,0.16030534351145037,0
Network.2,0.107,0.16030534351145037,0
Network.2,0.108,0.16030534351145037,0
Network.2,0.109,0.16030534351145037,0
Network.2,0.11,0.16030534351145037,0
Network.2,0.111,0.16030534351145037,0
Network.2,0.112,0.16030534351145037,0
Network.2,0.113,0.16030534351145037,0
Network.2,0.114,0.16030534351145037,0
Network.2,0.115,0.16030534351145037,0
Network.2,0.116,0.16030534351145037,0
Network.2,0.117,0.16030534351145037,0
Network.2,0.118,0.16030534351145037,0
Network.2,0.119,0.16030534351145037,0
Network.2,0.12,0.16030534351145037,0
Network.2,0.121,0.16030534351145037,0
Network.2,0.122,0.16030534351145037,0
Network.2,0.123,0.16030534351145037,0
Network.2,0.124,0.16030534351145037,0
Network.2,0.125,0.16030534351145037,0
Network.2,0.126,0.16030534351145037,0
Network.2,0.127,0.16030534351145037,0
Network.2,0.128,0.16030534351145037,0
Network.2,0.129,0.16030534351145037,0
Network.2,0.13,0.16030534351145037,0
Network.2,0.131,0.2366412213740458,0
Network.2,0.132,0.2366412213740458,0
Network.2,0.133,0.2366412213740458,0
Network.2,0.134,0.2366412213740458,0
Network.2,0.135,0.2366412213740458,0
Network.2,0.136,0.2366412213740458,0
Network.2,0.137,0.2366412213740458,0
Network.2,0.138,0.2366412213740458,0
Network.2,0.139,0.2366412213740458,0
Network.2,0.14,0.2366412213740458,0
Network.2,0.141,0.2366412213740458,0
Network.2,0.142,0.2366412213740458,0
Network.2,0.143,0.2366412213740458,0
Network.2,0.144,0.2366412213740458,0
Network.2,0.145,0.2366412213740458,0
Network.2,0.146,0.2366412213740458,0
Network.2,0.147,0.2366412213740458,0
Network.2,0.148,0.2366412213740458,0
Network.2,0.149,0.2366412213740458,0
Network.2,0.15,0.2366412213740458,0
Network.2,0.151,0.2366412213740458,0
Network.2,0.152,0.2366412213740458,0
Network.2,0.153,0.2366412213740458,0
Network.2,0.154,0.2366412213740458,0
Network.2,0.155,0.2366412213740458,0
Network.2,0.156,0.2366412213740458,0
Network.2,0.157,0.2366412213740458,0
Network.2,0.158,0.2366412213740458,0
Network.2,0.159,0.2366412213740458,0
Network.2,0.16,0.24427480916030533,0.1
Network.2,0.161,0.24427480916030533,0.1
Network.2,0.162,0.24427480916030533,0.1
Network.2,0.163,0.24427480916030533,0.1
Network.2,0.164,0.24427480916030533,0.1
Network.2,0.165,0.24427480916030533,0.1
Network.2,0.166,0.24427480916030533,0.1
Network.2,0.167,0.24427480916030533,0.1
Network.2,0.168,0.24427480916030533,0.1
Network.2,0.169,0.24427480916030533,0.1
Network.2,0.17,0.24427480916030533,0.1
Network.2,0.171,0.24427480916030533,0.1
Network.2,0.172,0.24427480916030533,0.1
Network.2,0.173,0.24427480916030533,0.1
Network.2,0.174,0.24427480916030533,0.1
Network.2,0.175,0.24427480916030533,0.1
Network.2,0.176,0.24427480916030533,0.1
Network.2,0.177,0.24427480916030533,0.1
Network.2,0.178,0.24427480916030533,0.1
Network.2,0.179,0.24427480916030533,0.1
Network.2,0.18,0.24427480916030533,0.1
Network.2,0.181,0.24427480916030533,0.1
Network.2,0.182,0.24427480916030533,0.1
Network.2,0.183,0.24427480916030533,0.1
Network.2,0.184,0.24427480916030533,0.1
Network.2,0.185,0.24427480916030533,0.1
Network.2,0.186,0.24427480916030533,0.1
Network.2,0.187,0.24427480916030533,0.1
Network.2,0.188,0.24427480916030533,0.1
Network.2,0.189,0.24427480916030533,0.1
Network.2,0.19,0.24427480916030533,0.1
Network.2,0.191,0.24427480916030533,0.1
Network.2,0.192,0.24427480916030533,0.1
Network.2,0.193,0.24427480916030533,0.1
Network.2,0.194,0.24427480916030533,0.1
Network.2,0.195,0.24427480916030533,0.1
Network.2,0.196,0.24427480916030533,0.1
Network.2,0.197,0.24427480916030533,0.1
Network.2,0.198,0.24427480916030533,0.1
Network.2,0.199,0.24427480916030533,0.1
Network.2,0.2,0.24427480916030533,0.1
Network.2,0.201,0.24427480916030533,0.1
Network.2,0.202,0.24427480916030533,0.1
Network.2,0.203,0.24427480916030533,0.1
Network.2,0.204,0.24427480916030533,0.1
Network.2,0.205,0.24427480916030533,0.1
Network.2,0.206,0.24427480916030533,0.1
Network.2,0.207,0.24427480916030533,0.1
Network.2,0.208,0.24427480916030533,0.1
Network.2,0.209,0.24427480916030533,0.1
Network.2,0.21,0.24427480916030533,0.1
Network.2,0.211,0.24427480916030533,0.1
Network.2,0.212,0.24427480916030533,0.1
Network.2,0.213,0.24427480916030533,0.1
Network.2,0.214,0.24427480916030533,0.1
Network.2,0.215,0.24427480916030533,0.1
Network.2,0.216,0.24427480916030533,0.1
Network.2,0.217,0.24427480916030533,0.1
Network.2,0.218,0.24427480916030533,0.1
Network.2,0.219,0.24427480916030533,0.1
Network.2,0.22,0.24427480916030533,0.1
Network.2,0.221,0.24427480916030533,0.1
Network.2,0.222,0.24427480916030533,0.1
Network.2,0.223,0.24427480916030533,0.1
Network.2,0.224,0.24427480916030533,0.1
Network.2,0.225,0.24427480916030533,0.1
Network.2,0.226,0.24427480916030533,0.1
Network.2,0.227,0.24427480916030533,0.1
Network.2,0.228,0.4351145038167939,0.1
Network.2,0.229,0.4351145038167939,0.1
Network.2,0.23,0.4351145038167939,0.1
Network.2,0.231,0.4351145038167939,0.1
Network.2,0.232,0.4351145038167939,0.1
Network.2,0.233,0.4351145038167939,0.1
Network.2,0.234,0.4351145038167939,0.1
Network.2,0.235,0.4351145038167939,0.1
Network.2,0.236,0.4351145038167939,0.1
Network.2,0.237,0.4351145038167939,0.1
Network.2,0.238,0.4351145038167939,0.1
Network.2,0.239,0.4351145038167939,0.1
Network.2,0.24,0.4351145038167939,0.1
Network.2,0.241,0.4351145038167939,0.1
Network.2,0.242,0.4351145038167939,0.1
Network.2,0.243,0.4351145038167939,0.1
Network.2,0.244,0.4351145038167939,0.1
Network.2,0.245,0.4351145038167939,0.1
Network.2,0.246,0.4351145038167939,0.1
Network.2,0.247,0.4351145038167939,0.1
Network.2,0.248,0.4351145038167939,0.1
Network.2,0.249,0.4351145038167939,0.1
Network.2,0.25,0.4351145038167939,0.1
Network.2,0.251,0.4351145038167939,0.1
Network.2,0.252,0.4351145038167939,0.1
Network.2,0.253,0.4351145038167939,0.1
Network.2,0.254,0.4351145038167939,0.1
Network.2,0.255,0.4351145038167939,0.1
Network.2,0.256,0.4351145038167939,0.1
Network.2,0.257,0.4351145038167939,0.1
Network.2,0.258,0.4351145038167939,0.1
Network.2,0.259,0.4351145038167939,0.1
Network.2,0.26,0.4351145038167939,0.1
Network.2,0.261,0.4351145038167939,0.1
Network.2,0.262,0.4351145038167939,0.1
Network.2,0.263,0.4351145038167939,0.1
Network.2,0.264,0.4351145038167939,0.1
Network.2,0.265,0.4351145038167939,0.1
Network.2,0.266,0.4351145038167939,0.1
Network.2,0.267,0.4351145038167939,0.1
Network.2,0.268,0.4351145038167939,0.1
Network.2,0.269,0.4351145038167939,0.1
Network.2,0.27,0.4351145038167939,0.1
Network.2,0.271,0.4351145038167939,0.1
Network.2,0.272,0.4351145038167939,0.1
Network.2,0.273,0.4351145038167939,0.1
Network.2,0.274,0.4351145038167939,0.1
Network.2,0.275,0.4351145038167939,0.1
Network.2,0.276,0.4351145038167939,0.1
Network.2,0.277,0.4351145038167939,0.1
Network.2,0.278,0.4351145038167939,0.1
Network.2,0.279,0.4351145038167939,0.1
Network.2,0.28,0.4351145038167939,0.1
Network.2,0.281,0.4351145038167939,0.1
Network.2,0.282,0.4351145038167939,0.1
Network.2,0.283,0.4351145038167939,0.1
Network.2,0.284,0.4351145038167939,0.1
Network.2,0.285,0.4351145038167939,0.1
Network.2,0.286,0.4351145038167939,0.1
Network.2,0.287,0.4351145038167939,0.1
Network.2,0.288,0.4351145038167939,0.1
Network.2,0.289,0.4351145038167939,0.1
Network.2,0.29,0.4351145038167939,0.1
Network.2,0.291,0.4351145038167939,0.1
Network.2,0.292,0.4351145038167939,0.1
Network.2,0.293,0.4351145038167939,0.1
Network.2,0.294,0.4351145038167939,0.1
Network.2,0.295,0.4351145038167939,0.1
Network.2,0.296,0.4351145038167939,0.1
Network.2,0.297,0.4351145038167939,0.1
Network.2,0.298,0.4351145038167939,0.1
Network.2,0.299,0.4351145038167939,0.1
Network.2,0.3,0.4351145038167939,0.1
Network.2,0.301,0.4351145038167939,0.1
Network.2,0.302,0.4351145038167939,0.1
Network.2,0.303,0.4351145038167939,0.1
Network.2,0.304,0.4351145038167939,0.1
Network.2,0.305,0.4351145038167939,0.1
Network.2,0.306,0.4351145038167939,0.1
Network.2,0.307,0.4351145038167939,0.1
Network.2,0.308,0.4351145038167939,0.1
Network.2,0.309,0.48091603053435117,0.3
Network.2,0.31,0.48091603053435117,0.3
Network.2,0.311,0.48091603053435117,0.3
Network.2,0.312,0.48091603053435117,0.3
Network.2,0.313,0.48091603053435117,0.3
Network.2,0.314,0.48091603053435117,0.3
Network.2,0.315,0.48091603053435117,0.3
Network.2,0.316,0.48091603053435117,0.3
Network.2,0.317,0.48091603053435117,0.3
Network.2,0.318,0.48091603053435117,0.3
Network.2,0.319,0.48091603053435117,0.3
Network.2,0.32,0.48091603053435117,0.3
Network.2,0.321,0.48091603053435117,0.3
Network.2,0.322,0.48091603053435117,0.3
Network.2,0.323,0.48091603053435117,0.3
Network.2,0.324,0.48091603053435117,0.3
Network.2,0.325,0.48091603053435117,0.3
Network.2,0.326,0.48091603053435117,0.3
Network.2,0.327,0.48091603053435117,0.3
Network.2,0.328,0.48091603053435117,0.3
Network.2,0.329,0.48091603053435117,0.3
Network.2,0.33,0.48091603053435117,0.3
Network.2,0.331,0.48091603053435117,0.3
Network.2,0.332,0.48091603053435117,0.3
Network.2,0.333,0.48091603053435117,0.3
Network.2,0.334,0.48091603053435117,0.3
Network.2,0.335,0.48091603053435117,0.3
Network.2,0.336,0.48091603053435117,0.3
Network.2,0.337,0.48091603053435117,0.3
Network.2,0.338,0.48091603053435117,0.3
Network.2,0.339,0.48091603053435117,0.3
Network.2,0.34,0.48091603053435117,0.3
Network.2,0.341,0.48091603053435117,0.3
Network.2,0.342,0.48091603053435117,0.3
Network.2,0.343,0.48091603053435117,0.3
Network.2,0.344,0.48091603053435117,0.3
Network.2,0.345,0.48091603053435117,0.3
Network.2,0.346,0.48091603053435117,0.3
Network.2,0.347,0.48091603053435117,0.3
Network.2,0.348,0.48091603053435117,0.3
Network.2,0.349,0.48091603053435117,0.3
Network.2,0.35,0.48091603053435117,0.3
Network.2,0.351,0.48091603053435117,0.3
Network.2,0.352,0.48091603053435117,0.3
Network.2,0.353,0.48091603053435117,0.3
Network.2,0.354,0.48091603053435117,0.3
Network.2,0.355,0.48091603053435117,0.3
Network.2,0.356,0.48091603053435117,0.3
Network.2,0.357,0.48091603053435117,0.3
Network.2,0.358,0.48091603053435117,0.3
Network.2,0.359,0.48091603053435117,0.3
Network.2,0.36,0.48091603053435117,0.3
Network.2,0.361,0.48091603053435117,0.3
Network.2,0.362,0.48091603053435117,0.3
Network.2,0.363,0.48091603053435117,0.3
Network.2,0.364,0.48091603053435117,0.3
Network.2,0.365,0.48091603053435117,0.3
Network.2,0.366,0.48091603053435117,0.3
Network.2,0.367,0.48091603053435117,0.3
Network.2,0.368,0.48091603053435117,0.3
Network.2,0.369,0.48091603053435117,0.3
Network.2,0.37,0.48091603053435117,0.3
Network.2,0.371,0.48091603053435117,0.3
Network.2,0.372,0.48091603053435117,0.3
Network.2,0.373,0.48091603053435117,0.3
Network.2,0.374,0.48091603053435117,0.3
Network.2,0.375,0.48091603053435117,0.3
Network.2,0.376,0.48091603053435117,0.3
Network.2,0.377,0.48091603053435117,0.3
Network.2,0.378,0.48091603053435117,0.3
Network.2,0.379,0.48091603053435117,0.3
Network.2,0.38,0.48091603053435117,0.3
Network.2,0.381,0.48091603053435117,0.3
Network.2,0.382,0.48091603053435117,0.3
Network.2,0.383,0.48091603053435117,0.3
Network.2,0.384,0.6564885496183206,0.3
Network.2,0.385,0.6564885496183206,0.3
Network.2,0.386,0.6564885496183206,0.3
Network.2,0.387,0.6564885496183206,0.3
Network.2,0.388,0.6564885496183206,0.3
Network.2,0.389,0.6564885496183206,0.3
Network.2,0.39,0.6564885496183206,0.3
Network.2,0.391,0.6564885496183206,0.3
Network.2,0.392,0.6564885496183206,0.3
Network.2,0.393,0.6564885496183206,0.3
Network.2,0.394,0.6564885496183206,0.3
Network.2,0.395,0.6564885496183206,0.3
Network.2,0.396,0.6564885496183206,0.3
Network.2,0.397,0.6564885496183206,0.3
Network.2,0.398,0.6564885496183206,0.3
Network.2,0.399,0.6564885496183206,0.3
Network.2,0.4,0.6564885496183206,0.3
Network.2,0.401,0.6564885496183206,0.3
Network.2,0.402,0.6564885496183206,0.3
Network.2,0.403,0.6564885496183206,0.3
Network.2,0.404,0.6564885496183206,0.3
Network.2,0.405,0.6564885496183206,0.3
Network.2,0.406,0.6564885496183206,0.3
Network.2,0.407,0.6564885496183206,0.3
Network.2,0.408,0.6564885496183206,0.3
Network.2,0.409,0.6564885496183206,0.3
Network.2,0.41,0.6564885496183206,0.3
Network.2,0.411,0.6564885496183206,0.3
Network.2,0.412,0.6564885496183206,0.3
Network.2,0.413,0.6564885496183206,0.3
Network.2,0.414,0.6564885496183206,0.3
Network.2,0.415,0.6564885496183206,0.3
Network.2,0.416,0.6564885496183206,0.3
Network.2,0.417,0.6564885496183206,0.3
Network.2,0.418,0.6564885496183206,0.3
Network.2,0.419,0.6564885496183206,0.3
Network.2,0.42,0.6564885496183206,0.3
Network.2,0.421,0.6564885496183206,0.3
Network.2,0.422,0.6564885496183206,0.3
Network.2,0.423,0.6564885496183206,0.3
Network.2,0.424,0.6564885496183206,0.3
Network.2,0.425,0.6564885496183206,0.3
Network.2,0.426,0.6564885496183206,0.3
Network.2,0.427,0.6564885496183206,0.3
Network.2,0.428,0.6564885496183206,0.3
Network.2,0.429,0.6564885496183206,0.3
Network.2,0.43,0.6564885496183206,0.3
Network.2,0.431,0.6564885496183206,0.3
Network.2,0.432,0.6564885496183206,0.3
Network.2,0.433,0.6564885496183206,0.3
Network.2,0.434,0.6564885496183206,0.3
Network.2,0.435,0.6564885496183206,0.3
Network.2,0.436,0.6564885496183206,0.3
Network.2,0.437,0.6564885496183206,0.3
Network.2,0.438,0.6564885496183206,0.3
Network.2,0.439,0.6564885496183206,0.3
Network.2,0.44,0.6564885496183206,0.3
Network.2,0.441,0.6564885496183206,0.3
Network.2,0.442,0.6564885496183206,0.3
Network.2,0.443,0.6564885496183206,0.3
Network.2,0.444,0.6564885496183206,0.3
Network.2,0.445,0.6564885496183206,0.3
Network.2,0.446,0.6564885496183206,0.3
Network.2,0.447,0.6564885496183206,0.3
Network.2,0.448,0.6564885496183206,0.3
Network.2,0.449,0.6564885496183206,0.3
Network.2,0.45,0.6564885496183206,0.3
Network.2,0.451,0.6564885496183206,0.3
Network.2,0.452,0.6564885496183206,0.3
Network.2,0.453,0.6564885496183206,0.3
Network.2,0.454,0.6564885496183206,0.3
Network.2,0.455,0.6564885496183206,0.3
Network.2,0.456,0.6564885496183206,0.3
Network.2,0.457,0.6564885496183206,0.3
Network.2,0.458,0.6564885496183206,0.3
Network.2,0.459,0.6564885496183206,0.3
Network.2,0.46,0.7022900763358778,0.3
Network.2,0.461,0.7022900763358778,0.3
Network.2,0.462,0.7022900763358778,0.3
Network.2,0.463,0.7022900763358778,0.3
Network.2,0.464,0.7022900763358778,0.3
Network.2,0.465,0.7022900763358778,0.3
Network.2,0.466,0.7022900763358778,0.3
Network.2,0.467,0.7022900763358778,0.3
Network.2,0.468,0.7022900763358778,0.3
Network.2,0.469,0.7022900763358778,0.3
Network.2,0.47,0.7022900763358778,0.3
Network.2,0.471,0.7022900763358778,0.3
Network.2,0.472,0.7022900763358778,0.3
Network.2,0.473,0.7022900763358778,0.3
Network.2,0.474,0.7022900763358778,0.3
Network.2,0.475,0.7022900763358778,0.3
Network.2,0.476,0.7022900763358778,0.3
Network.2,0.477,0.7022900763358778,0.3
Network.2,0.478,0.7022900763358778,0.3
Network.2,0.479,0.7022900763358778,0.3
Network.2,0.48,0.7022900763358778,0.3
Network.2,0.481,0.7022900763358778,0.3
Network.2,0.482,0.7022900763358778,0.3
Network.2,0.483,0.7022900763358778,0.3
Network.2,0.484,0.7022900763358778,0.3
Network.2,0.485,0.7022900763358778,0.3
Network.2,0.486,0.7022900763358778,0.3
Network.2,0.487,0.7022900763358778,0.3
Network.2,0.488,0.7022900763358778,0.3
Network.2,0.489,0.7022900763358778,0.3
Network.2,0.49,0.7022900763358778,0.3
Network.2,0.491,0.7022900763358778,0.3
Network.2,0.492,0.7022900763358778,0.3
Network.2,0.493,0.7022900763358778,0.3
Network.2,0.494,0.7022900763358778,0.3
Network.2,0.495,0.7022900763358778,0.3
Network.2,0.496,0.7022900763358778,0.3
Network.2,0.497,0.7022900763358778,0.3
Network.2,0.498,0.7022900763358778,0.3
Network.2,0.499,0.7022900763358778,0.3
Network.2,0.5,0.7022900763358778,0.3
Network.2,0.501,0.7022900763358778,0.3
Network.2,0.502,0.7786259541984732,0.6
Network.2,0.503,0.7786259541984732,0.6
Network.2,0.504,0.7786259541984732,0.6
Network.2,0.505,0.7786259541984732,0.6
Network.2,0.506,0.7786259541984732,0.6
Network.2,0.507,0.7786259541984732,0.6
Network.2,0.508,0.7786259541984732,0.6
Network.2,0.509,0.7786259541984732,0.6
Network.2,0.51,0.7786259541984732,0.6
Network.2,0.511,0.7786259541984732,0.6
Network.2,0.512,0.7786259541984732,0.6
Network.2,0.513,0.7786259541984732,0.6
Network.2,0.514,0.7786259541984732,0.6
Network.2,0.515,0.7786259541984732,0.6
Network.2,0.516,0.7786259541984732,0.6
Network.2,0.517,0.7786259541984732,0.6
Network.2,0.518,0.7786259541984732,0.6
Network.2,0.519,0.7786259541984732,0.6
Network.2,0.52,0.7786259541984732,0.6
Network.2,0.521,0.7786259541984732,0.6
Network.2,0.522,0.7786259541984732,0.6
Network.2,0.523,0.7786259541984732,0.6
Network.2,0.524,0.7786259541984732,0.6
Network.2,0.525,0.7786259541984732,0.6
Network.2,0.526,0.7786259541984732,0.6
Network.2,0.527,0.7786259541984732,0.6
Network.2,0.528,0.7786259541984732,0.6
Network.2,0.529,0.7786259541984732,0.6
Network.2,0.53,0.7786259541984732,0.6
Network.2,0.531,0.7786259541984732,0.6
Network.2,0.532,0.7786259541984732,0.6
Network.2,0.533,0.7786259541984732,0.6
Network.2,0.534,0.7786259541984732,0.6
Network.2,0.535,0.7786259541984732,0.6
Network.2,0.536,0.7786259541984732,0.6
Network.2,0.537,0.7786259541984732,0.6
Network.2,0.538,0.7786259541984732,0.6
Network.2,0.539,0.7786259541984732,0.6
Network.2,0.54,0.7786259541984732,0.6
Network.2,0.541,0.7786259541984732,0.6
Network.2,0.542,0.7786259541984732,0.6
Network.2,0.543,0.7786259541984732,0.6
Network.2,0.544,0.7786259541984732,0.6
Network.2,0.545,0.7786259541984732,0.6
Network.2,0.546,0.7786259541984732,0.6
Network.2,0.547,0.7786259541984732,0.6
Network.2,0.548,0.7786259541984732,0.6
Network.2,0.549,0.7786259541984732,0.6
Network.2,0.55,0.7786259541984732,0.6
Network.2,0.551,0.7786259541984732,0.6
Network.2,0.552,0.7786259541984732,0.6
Network.2,0.553,0.7786259541984732,0.6
Network.2,0.554,0.7786259541984732,0.6
Network.2,0.555,0.7786259541984732,0.6
Network.2,0.556,0.7786259541984732,0.6
Network.2,0.557,0.7786259541984732,0.6
Network.2,0.558,0.7786259541984732,0.6
Network.2,0.559,0.7786259541984732,0.6
Network.2,0.56,0.7786259541984732,0.6
Network.2,0.561,0.7786259541984732,0.6
Network.2,0.562,0.7786259541984732,0.6
Network.2,0.563,0.7786259541984732,0.6
Network.2,0.564,0.7786259541984732,0.6
Network.2,0.565,0.7786259541984732,0.6
Network.2,0.566,0.7786259541984732,0.6
Network.2,0.567,0.7786259541984732,0.6
Network.2,0.568,0.7786259541984732,0.6
Network.2,0.569,0.7786259541984732,0.6
Network.2,0.57,0.7786259541984732,0.6
Network.2,0.571,0.7786259541984732,0.6
Network.2,0.572,0.7786259541984732,0.6
Network.2,0.573,0.7786259541984732,0.6
Network.2,0.574,0.7786259541984732,0.6
Network.2,0.575,0.7786259541984732,0.6
Network.2,0.576,0.7786259541984732,0.6
Network.2,0.577,0.7786259541984732,0.6
Network.2,0.578,0.7786259541984732,0.6
Network.2,0.579,0.7786259541984732,0.6
Network.2,0.58,0.7786259541984732,0.6
Network.2,0.581,0.7786259541984732,0.6
Network.2,0.582,0.7786259541984732,0.6
Network.2,0.583,0.7786259541984732,0.6
Network.2,0.584,0.7786259541984732,0.6
Network.2,0.585,0.7786259541984732,0.6
Network.2,0.586,0.7786259541984732,0.6
Network.2,0.587,0.7786259541984732,0.6
Network.2,0.588,0.7786259541984732,0.6
Network.2,0.589,0.7786259541984732,0.6
Network.2,0.59,0.7786259541984732,0.6
Network.2,0.591,0.7786259541984732,0.6
Network.2,0.592,0.7786259541984732,0.6
Network.2,0.593,0.7786259541984732,0.6
Network.2,0.594,0.7786259541984732,0.6
Network.2,0.595,0.7786259541984732,0.6
Network.2,0.596,0.7786259541984732,0.6
Network.2,0.597,0.7786259541984732,0.6
Network.2,0.598,0.7786259541984732,0.6
Network.2,0.599,0.7786259541984732,0.6
Network.2,0.6,0.7786259541984732,0.6
Network.2,0.601,0.7786259541984732,0.6
Network.2,0.602,0.7786259541984732,0.6
Network.2,0.603,0.7786259541984732,0.6
Network.2,0.604,1,1
Network.2,0.605,1,1
Network.2,0.606,1,1
Network.2,0.607,1,1
Network.2,0.608,1,1
Network.2,0.609,1,1
Network.2,0.61,1,1
Network.2,0.611,1,1
Network.2,0.612,1,1
Network.2,0.613,1,1
Network.2,0.614,1,1
Network.2,0.615,1,1
Network.2,0.616,1,1
Network.2,0.617,1,1
Network.2,0.618,1,1
Network.2,0.619,1,1
Network.2,0.62,1,1
Network.2,0.621,1,1
Network.2,0.622,1,1
Network.2,0.623,1,1
Network.2,0.624,1,1
Network.2,0.625,1,1
Network.2,0.626,1,1
Network.2,0.627,1,1
Network.2,0.628,1,1
Network.2,0.629,1,1
Network.2,0.63,1,1
Network.2,0.631,1,1
Network.2,0.632,1,1
Network.2,0.633,1,1
Network.2,0.634,1,1
Network.2,0.635,1,1
Network.2,0.636,1,1
Network.2,0.637,1,1
Network.2,0.638,1,1
Network.2,0.639,1,1
Network.2,0.64,1,1
Network.2,0.641,1,1
Network.2,0.642,1,1
Network.2,0.643,1,1
Network.2,0.644,1,1
Network.2,0.645,1,1
Network.2,0.646,1,1
Network.2,0.647,1,1
Network.2,0.648,1,1
Network.2,0.649,1,1
Network.2,0.65,1,1
Network.2,0.651,1,1
Network.2,0.652,1,1
Network.2,0.653,1,1
Network.2,0.654,1,1
Network.2,0.655,1,1
Network.2,0.656,1,1
Network.2,0.657,1,1
Network.2,0.658,1,1
Network.2,0.659,1,1
Network.2,0.66,1,1
Network.2,0.661,1,1
Network.2,0.662,1,1
Network.2,0.663,1,1
Network.2,0.664,1,1
Network.2,0.665,1,1
Network.2,0.666,1,1
Network.2,0.667,1,1
Network.2,0.668,1,1
Network.2,0.669,1,1
Network.2,0.67,1,1
Network.2,0.671,1,1
Network.2,0.672,1,1
Network.2,0.673,1,1
Network.2,0.674,1,1
Network.2,0.675,1,1
Network.2,0.676,1,1
Network.2,0.677,1,1
Network.2,0.678,1,1
Network.2,0.679,1,1
Network.2,0.68,1,1
Network.2,0.681,1,1
Network.2,0.682,1,1
Network.2,0.683,1,1
