"","host_species","preds"
"1","Paranyctimene_raptor",0.121212121212115
"2","Nyctimene_aello",0.121212121212115
"3","Nyctimene_certans",0.121212121212115
"4","Nyctimene_cyclotis",0.121212121212115
"5","Nyctimene_major",0.121212121212115
"6","Nyctimene_robinsoni",0.121212121212115
"7","Nyctimene_albiventer",0.121212121212115
"8","Nyctimene_draconilla",0.121212121212115
"9","Nyctimene_minutus",0.0471124626817564
"10","Nyctimene_cephalotes",0.0471124626817564
"11","Nyctimene_rabori",0.0471124626817564
"12","Nyctimene_malaitensis",0.0471124626817564
"13","Nyctimene_masalai",0.0471124626817564
"14","Nyctimene_vizcaccia",0.0471124626817564
"15","Sphaerias_blanfordi",0.121212121212115
"16","Alionycteris_paucidentata",0.0471124626817564
"17","Otopteropus_cartilagonodus",0.121212121212115
"18","Haplonycteris_fischeri",0.0471124626817564
"19","Latidens_salimalii",0.0471124626817564
"20","Penthetor_lucasi",0.0471124626817564
"21","Thoopterus_nigrescens",0.0471124626817564
"22","Aethalops_alecto",0.0471124626817564
"23","Aethalops_aequalis",0.0471124626817564
"24","Balionycteris_maculata",0.0471124626817564
"25","Chironax_melanocephalus",0.0471124626817564
"26","Dyacopterus_spadiceus",0.0471124626817564
"27","Dyacopterus_brooksi",0.0471124626817564
"28","Ptenochirus_jagori",0.0471124626817564
"29","Ptenochirus_minor",0.0471124626817564
"30","Megaerops_ecaudatus",0.0471124626817564
"31","Megaerops_kusnotoi",0.0471124626817564
"32","Megaerops_niphanae",0.0471124626817564
"33","Megaerops_wetmorei",0.0471124626817564
"34","Cynopterus_sphinx",0.0471124626817564
"35","Cynopterus_brachyotis",0.0471124626817564
"36","Cynopterus_luzoniensis",0.0471124626817564
"37","Cynopterus_minutus",0.0471124626817564
"38","Cynopterus_nusatenggara",0.0471124626817564
"39","Cynopterus_horsfieldii",0.0471124626817564
"40","Cynopterus_titthaecheilus",0.121212121212115
"41","Rousettus_bidens",0.121212121212115
"42","Lissonycteris_angolensis",0.121212121212115
"43","Megaloglossus_woermanni",0.121212121212115
"44","Eidolon_helvum",0.121212121212115
"45","Eidolon_dupreanum",0.121212121212115
"46","Myonycteris_relicta",0.121212121212115
"47","Myonycteris_brachycephala",0.121212121212115
"48","Myonycteris_torquata",0.0471124626817564
"49","Rousettus_lanosus",0.0471124626817564
"50","Rousettus_aegyptiacus",0.0471124626817564
"51","Rousettus_amplexicaudatus",0.0471124626817564
"52","Rousettus_celebensis",0.0471124626817564
"53","Rousettus_leschenaultii",0.121212121212115
"54","Rousettus_madagascariensis",0.0471124626817564
"55","Rousettus_obliviosus",0.0471124626817564
"56","Rousettus_spinalatus",0.0471124626817564
"57","Plerotes_anchietae",0.0471124626817564
"58","Casinycteris_argynnis",0.121212121212115
"59","Scotonycteris_ophiodon",0.121212121212115
"60","Scotonycteris_zenkeri",0.121212121212115
"61","Nanonycteris_veldkampii",0.0471124626817564
"62","Hypsignathus_monstrosus",0.0471124626817564
"63","Epomops_buettikoferi",0.0471124626817564
"64","Epomops_dobsonii",0.0471124626817564
"65","Epomops_franqueti",0.0471124626817564
"66","Micropteropus_intermedius",0.0471124626817564
"67","Micropteropus_pusillus",0.0471124626817564
"68","Epomophorus_wahlbergi",0.0471124626817564
"69","Epomophorus_angolensis",0.0471124626817564
"70","Epomophorus_gambianus",0.0471124626817564
"71","Epomophorus_crypturus",0.0471124626817564
"72","Epomophorus_grandis",0.0471124626817564
"73","Epomophorus_labiatus",0.0471124626817564
"74","Epomophorus_minor",0.0471124626817564
"75","Epomophorus_minimus",0.0471124626817564
"76","Eonycteris_major",0.0471124626817564
"77","Eonycteris_robusta",0.0471124626817564
"78","Eonycteris_spelaea",0.0471124626817564
"79","Macroglossus_minimus",0.0471124626817564
