"Sp","Count"
"Mops_brachypterus",0.165789473684211
"Nyctalus_furvus",0.165789473684211
"Myotis_peninsularis",0.165657894736842
"Phoniscus_papuensis",0.165657894736842
"Nyctophilus_microdon",0.165526315789474
"Chaerephon_bemmeleni",0.165131578947368
"Cheiromeles_torquatus",0.165131578947368
"Lasiurus_degelidus",0.165
"Vespadelus_darlingtoni",0.165
"Hesperoptenus_doriae",0.164736842105263
"Corynorhinus_rafinesquii",0.164605263157895
"Hipposideros_dyacorum",0.164473684210526
"Mops_thersites",0.164342105263158
"Nyctophilus_heran",0.164210526315789
"Vespadelus_regulus",0.164210526315789
"Lasiurus_borealis",0.163157894736842
"Nycteris_grandis",0.162763157894737
"Scotorepens_balstoni",0.1625
"Mops_mops",0.162368421052632
"Mops_midas",0.162236842105263
"Tadarida_latouchei",0.162236842105263
"Hipposideros_abae",0.161973684210526
"Vespadelus_douglasorum",0.161973684210526
"Lasiurus_varius",0.161447368421053
"Hipposideros_ridleyi",0.161052631578947
"Coleura_afra",0.160526315789474
"Myopterus_daubentonii",0.160263157894737
"Taphozous_nudiventris",0.159868421052632
"Hipposideros_jonesi",0.159210526315789
"Lasiurus_seminolus",0.159078947368421
"Mops_spurrelli",0.158947368421053
"Mops_niveiventer",0.157631578947368
"Nycteris_tragata",0.157631578947368
"Hipposideros_turpis",0.1575
"Miniopterus_fraterculus",0.156447368421053
"Miniopterus_medius",0.156447368421053
"Miniopterus_inflatus",0.156315789473684
"Sauromys_petrophilus",0.156184210526316
"Vampyressa_thyone",0.156052631578947
"Platyrrhinus_brachycephalus",0.155657894736842
"Nycteris_nana",0.155263157894737
"Nycteris_arge",0.155131578947368
"Choeroniscus_minor",0.155
"Artibeus_cinereus",0.154605263157895
"Vampyrodes_caraccioli",0.154473684210526
"Artibeus_glaucus",0.154210526315789
"Ametrida_centurio",0.153815789473684
"Cloeotis_percivali",0.153289473684211
"Artibeus_jamaicensis",0.153026315789474
"Miniopterus_australis",0.152368421052632
"Myopterus_whitleyi",0.152236842105263
"Emballonura_monticola",0.152105263157895
"Micronycteris_schmidtorum",0.151710526315789
"Hipposideros_speoris",0.151447368421053
"Anoura_cultrata",0.151315789473684
"Artibeus_concolor",0.151184210526316
"Chiroderma_salvini",0.150921052631579
"Hipposideros_fuliginosus",0.150921052631579
"Lophostoma_silvicolum",0.150789473684211
"Rhinophylla_fischerae",0.150657894736842
"Molossops_mattogrossensis",0.150657894736842
"Chiroderma_villosum",0.150263157894737
"Emballonura_alecto",0.150263157894737
"Lonchophylla_thomasi",0.150263157894737
"Vampyressa_bidens",0.150263157894737
"Tadarida_fulminans",0.149736842105263
"Mormoops_megalophylla",0.149605263157895
"Rhinophylla_pumilio",0.149473684210526
"Micronycteris_hirsuta",0.149342105263158
"Micronycteris_megalotis",0.149078947368421
"Micronycteris_microtis",0.149078947368421
"Artibeus_amplus",0.148947368421053
"Cardioderma_cor",0.148947368421053
"Molossus_coibensis",0.148947368421053
"Mops_congicus",0.148947368421053
"Cynomops_greenhalli",0.148684210526316
"Hipposideros_lankadiva",0.148684210526316
"Nycteris_aurita",0.148684210526316
"Pteronotus_gymnonotus",0.148421052631579
"Glyphonycteris_daviesi",0.148289473684211
"Platyrrhinus_helleri",0.148289473684211
"Vampyrum_spectrum",0.148289473684211
"Molossus_pretiosus",0.148157894736842
"Centurio_senex",0.148026315789474
"Sturnira_lilium",0.148026315789474
"Trinycteris_nicefori",0.147894736842105
"Enchisthenes_hartii",0.147763157894737
"Mesophylla_macconnelli",0.147631578947368
