"Host","p.interaction"
"Rousettus_leschenaultii",0.575533786118961
"Rousettus_aegyptiacus",0.56885961480721
"Eidolon_helvum",0.543432364495717
"Artibeus_lituratus",0.53537455043496
"Carollia_perspicillata",0.497532452143077
"Artibeus_jamaicensis",0.460236698195409
"Micropteropus_pusillus",0.427210154210875
"Cynopterus_sphinx",0.424368958658
"Rhinolophus_ferrumequinum",0.419585831713048
"Scotophilus_kuhlii",0.418000708273254
"Eonycteris_spelaea",0.41670677340564
"Pteropus_alecto",0.411214294102976
"Miniopterus_schreibersii",0.409283248641356
"Glossophaga_soricina",0.409110327517317
"Molossus_rufus",0.406190061273898
"Sturnira_lilium",0.403941427400365
"Desmodus_rotundus",0.403328093954675
"Epomops_franqueti",0.401062722280504
"Artibeus_phaeotis",0.398633999937913
"Phyllostomus_hastatus",0.392108150027783
"Epomophorus_gambianus",0.383053314776728
"Pipistrellus_pipistrellus",0.369979425158603
"Myotis_daubentonii",0.367446505428076
"Eptesicus_fuscus",0.362187749320375
"Cynopterus_brachyotis",0.362150893139204
"Myotis_lucifugus",0.362024886607817
"Myotis_nigricans",0.361567268295189
"Pteropus_giganteus",0.361108975575104
"Tadarida_brasiliensis",0.358625873812818
"Hipposideros_armiger",0.348982451130045
"Rhinolophus_sinicus",0.348178144189829
"Pteronotus_parnellii",0.348033342911709
"Myotis_septentrionalis",0.347287075987267
"Hipposideros_caffer",0.342603453018098
"Rhinolophus_affinis",0.341709291654369
"Uroderma_bilobatum",0.326749111546334
"Rousettus_amplexicaudatus",0.324599767372316
"Eptesicus_serotinus",0.304416225217393
"Pipistrellus_kuhlii",0.30205586491062
"Murina_leucogaster",0.301804186374288
"Rhinolophus_pusillus",0.301071509494916
"Molossus_molossus",0.298615438432635
"Pipistrellus_abramus",0.298501751872392
"Pteropus_scapulatus",0.297883587482818
"Myotis_keenii",0.297476334826381
"Pteropus_poliocephalus",0.297184396076129
"Pteronotus_davyi",0.296511731876703
"Hypsignathus_monstrosus",0.293741830889306
"Rhinolophus_euryale",0.293435947494994
"Carollia_brevicauda",0.293073321822916
"Chaerephon_pumilus",0.292565650516427
"Myotis_ricketti",0.291669438563606
"Hipposideros_pomona",0.291298225104123
"Nycteris_gambiensis",0.290868871932367
"Taphozous_perforatus",0.284084425103339
"Rhinolophus_eloquens",0.27778725574355
"Rhinolophus_rex",0.27297174024589
"Rhinolophus_clivosus",0.272638296114225
"Cynomops_planirostris",0.241702343242509
"Epomophorus_labiatus",0.23998147781372
"Myotis_mystacinus",0.2394727211216
"Pteropus_conspicillatus",0.238349306995564
"Myotis_volans",0.238153832066289
"Myotis_velifer",0.237902896769077
"Myotis_nattereri",0.237750005773081
