"","Alphacoronavirus","Alphapapillomavirus","Alphavirus","Aphthovirus","Asfivirus","Atadenovirus","Betacoronavirus","Betaretrovirus","Capripoxvirus","Cardiovirus","Circovirus","Coltivirus","Cytomegalovirus","Deltacoronavirus","Deltapapillomavirus","Deltaretrovirus","Ebolavirus","Enterovirus","Ephemerovirus","Epsilonpapillomavirus","Erbovirus","Flavivirus","Gammacoronavirus","Gammaretrovirus","Henipavirus","Hepacivirus","Hepatovirus","Ictalurivirus","Iotapapillomavirus","Kappapapillomavirus","Lagovirus","Lambdapapillomavirus","Lentivirus","Leporipoxvirus","Lymphocryptovirus","Lyssavirus","Mamastrovirus","Marburgvirus","Mastadenovirus","Metapneumovirus","Morbillivirus","Muromegalovirus","Norovirus","Nucleorhabdovirus","Omikronpapillomavirus","Orbivirus","Orthobunyavirus","Orthohepadnavirus","Orthopoxvirus","Orthoreovirus","Parapoxvirus","Parechovirus","Pestivirus","Phlebovirus","Picobirnavirus","Pipapillomavirus","Respirovirus","Rhadinovirus","Rotavirus","Sapovirus","Seadornavirus","Simplexvirus","Suipoxvirus","Teschovirus","Thogotovirus","Torovirus","Varicellovirus","Vesiculovirus","Vesivirus","Xipapillomavirus","Yatapoxvirus","Zetapapillomavirus"
"Eidolon_helvum",0.46368216100413,0.000375050932796668,0.0945564223601948,0.0412655170552987,0.0412655170553015,0.0412655170553014,0.531223429494679,0.000910837979639056,0.000617019276528808,0.0412655170552952,0.0412655170553015,0.0451846857802593,0.000617019276532253,0.161085662905373,0.000375050932791654,0.000910837979637784,0.321017735708489,0.0412655170552965,0.0412655170552942,0.000375050932792634,0.0412655170552979,0.372152834117165,0.161085662905375,0.000910837979639645,0.458933116992049,0.0412655170552976,0.0412655170552923,0.0412655170553007,0.00037505093279198,0.000375050932791259,0.0412655170552976,0.000375050932792191,0.000910837979639016,0.00061701927652873,0.000617019276533207,0.425781905882826,0.0412655170552882,0.0772626457353162,0.0412655170552997,0.0412655170552972,0.110180627739647,0.000617019276533117,0.0412655170552935,0.0412655170552933,0.000375050932792398,0.259578644871279,0.294366746498316,0.0401737708755184,0.000617019276529155,0.061925573232122,0.000617019276530203,0.0412655170552916,0.0412655170552975,0.0614655682668577,0.0412655170552896,0.000375050932793179,0.110180627739648,0.000617019276532917,0.0451846857802586,0.0412655170552958,0.0451846857802602,0.000617019276532446,0.000617019276529321,0.0412655170552952,0.0412655170552897,0.00318793292873145,0.000617019276531771,0.0508016707743827,0.0412655170552943,0.000375050932792423,0.000617019276529827,0.000375050932793238
"Epomophorus_gambianus",0.382655597290065,0.000273221470281356,0.0524806340249934,0.0246626242128845,0.0246626242128886,0.0246626242128886,0.576009455552342,0.000663537856399721,0.000449493386592806,0.0246626242128836,0.0246626242128869,0.00711056480083133,0.000449493386595171,0.155072889006338,0.000273221470281961,0.000663537856398491,0.168108096256765,0.0246626242128838,0.02466262421288,0.000273221470281585,0.0246626242128829,0.105244576323419,0.155072889006341,0.000663537856399919,0.306952212962172,0.0246626242128857,0.0246626242128807,0.0246626242128856,0.000273221470280988,0.000273221470280428,0.0246626242128829,0.000273221470281391,0.000663537856399368,0.000449493386592108,0.00044949338659626,0.343865897579105,0.0246626242128763,0.0798227803835414,0.0246626242128862,0.0246626242128845,0.0737473980854846,0.000449493386596271,0.0246626242128815,0.0246626242128788,0.00027322147028078,0.017961361432615,0.140404676050267,0.0267359394983161,0.000449493386592956,0.0304478461364963,0.000449493386593374,0.0246626242128785,0.0246626242128813,0.0869255486969656,0.0246626242128761,0.000273221470281194,0.0737473980854853,0.000449493386596278,0.00711056480083073,0.02466262421288,0.00711056480083158,0.000449493386595907,0.000449493386593135,0.0246626242128787,0.0246626242128756,0.00232238249739842,0.000449493386595235,0.0343877339734985,0.0246626242128822,0.000273221470280239,0.000449493386593367,0.000273221470281262
"Epomops_franqueti",0.177062994280696,0.000179139859287176,0.0469293218481213,0.0330132876594739,0.0330132876594815,0.0330132876594795,0.430722965023431,0.000435053944000432,0.000294713962063741,0.0330132876594769,0.0330132876594758,0.00381931342960459,0.000294713962065927,0.0983247073982142,0.000179139859291547,0.000435053944000173,0.289573729472822,0.0330132876594763,0.0330132876594687,0.000179139859291201,0.0330132876594753,0.061350346524219,0.0983247073982163,0.000435053944001115,0.148124972912243,0.0330132876594757,0.0330132876594705,0.0330132876594776,0.000179139859290364,0.000179139859290191,0.0330132876594746,0.000179139859290997,0.000435053944000848,0.000294713962063158,0.000294713962066359,0.206429395163003,0.0330132876594683,0.240884302367388,0.0330132876594783,0.0330132876594752,0.0357029046373881,0.000294713962066609,0.0330132876594728,0.0330132876594718,0.000179139859290228,0.0158833724044805,0.251541503822347,0.0311837660848348,0.000294713962063924,0.00978845772387728,0.000294713962064239,0.0330132876594708,0.0330132876594754,0.221163957934536,0.0330132876594707,0.000179139859290684,0.0357029046373888,0.000294713962066696,0.00381931342960428,0.0330132876594695,0.00381931342960508,0.000294713962066183,0.000294713962064065,0.0330132876594703,0.0330132876594677,0.00152268880400459,0.000294713962065662,0.0422771894479415,0.0330132876594768,0.000179139859289447,0.000294713962064347,0.000179139859290438
"Hypsignathus_monstrosus",0.161056440439313,0.000206290924751248,0.0610303078344691,0.0278274045759631,0.0278274045759702,0.027827404575969,0.234531850947311,0.000500992245821915,0.000339381843942623,0.0278274045759649,0.0278274045759652,0.00404517282929919,0.000339381843945708,0.064143944970819,0.000206290924748237,0.000500992245821781,0.317082714831685,0.0278274045759659,0.0278274045759578,0.000206290924748839,0.0278274045759678,0.0935046378098704,0.0641439449708219,0.000500992245822103,0.421003261315375,0.0278274045759627,0.0278274045759606,0.0278274045759671,0.00020629092474819,0.000206290924747869,0.0278274045759639,0.000206290924748454,0.000500992245821961,0.000339381843942879,0.000339381843946079,0.183534822507553,0.0278274045759573,0.275313774056423,0.0278274045759663,0.0278274045759632,0.100739863987576,0.000339381843946184,0.0278274045759624,0.0278274045759622,0.000206290924748275,0.0153913779479632,0.100124564067071,0.0268269971540438,0.000339381843943048,0.0116296989905403,0.000339381843943635,0.027827404575961,0.0278274045759639,0.0782958115265533,0.0278274045759604,0.000206290924749326,0.100739863987576,0.000339381843946031,0.00404517282929845,0.0278274045759604,0.00404517282929905,0.000339381843945736,0.000339381843943014,0.0278274045759623,0.0278274045759579,0.00175347286037478,0.000339381843944923,0.0364986758856344,0.0278274045759644,0.000206290924748353,0.000339381843943315,0.000206290924749336
"Micropteropus_pusillus",0.345298892066516,0.000195960242113857,0.0214012234538513,0.0212659663421106,0.021265966342117,0.0212659663421153,0.490498532108565,0.000475903445133271,0.000322386204767902,0.0212659663421095,0.0212659663421136,0.00503450940296395,0.000322386204769025,0.135128422362041,0.000195960242113036,0.000475903445132259,0.253253260700003,0.0212659663421108,0.0212659663421042,0.000195960242113372,0.0212659663421115,0.0595555318276379,0.135128422362044,0.000475903445133553,0.104993174581978,0.0212659663421119,0.0212659663421084,0.0212659663421125,0.000195960242112107,0.000195960242111919,0.0212659663421088,0.000195960242112722,0.000475903445133298,0.000322386204767194,0.00032238620477008,0.245940228100774,0.0212659663421027,0.0572719722362877,0.0212659663421136,0.0212659663421109,0.0254742783455999,0.000322386204770057,0.0212659663421071,0.0212659663421066,0.000195960242112228,0.0229809530046828,0.0814622586626319,0.0177717314963414,0.000322386204767868,0.0112687202271005,0.000322386204768234,0.0212659663421051,0.0212659663421088,0.166873648868309,0.021265966342104,0.000195960242112701,0.0254742783456005,0.000322386204769835,0.00503450940296354,0.0212659663421057,0.00503450940296428,0.000322386204769394,0.000322386204768011,0.0212659663421046,0.0212659663421019,0.00166566205796501,0.000322386204768885,-0.00810487017833635,0.0212659663421093,0.000195960242111853,0.000322386204768198,0.000195960242112984
"Miniopterus_inflatus",0.49165454527389,0.000132482911556227,0.0319374063431936,0.0120963304750519,0.0120963304750555,0.0120963304750538,0.232269203401692,0.000321744213744329,0.000217955757699501,0.0120963304750486,0.0120963304750512,0.00037031890467838,0.000217955757700259,0.11697985070538,0.000132482911546772,0.000321744213743757,0.0109360739725646,0.0120963304750508,0.0120963304750447,0.000132482911547018,0.0120963304750512,0.0540035524030517,0.116979850705384,0.000321744213743424,-0.0143158949030724,0.0120963304750498,0.0120963304750471,0.0120963304750493,0.00013248291154738,0.000132482911546732,0.0120963304750502,0.000132482911546867,0.00032174421374352,0.000217955757699188,0.000217955757701109,0.115530807989638,0.0120963304750444,0.167427942412759,0.0120963304750512,0.0120963304750493,-0.00308680219175415,0.000217955757700626,0.0120963304750479,0.0120963304750457,0.000132482911547316,0.000634284430933467,0.0210049306587573,0.0119873981617644,0.000217955757699457,0.000680685985023785,0.000217955757699323,0.012096330475047,0.0120963304750481,0.0575700169671004,0.012096330475047,0.000132482911547959,-0.00308680219175406,0.000217955757699969,0.000370318904677923,0.0120963304750452,0.000370318904678773,0.000217955757699725,0.00021795575769888,0.0120963304750445,0.0120963304750448,0.00112610474809282,0.000217955757699434,0.0387156914403304,0.01209633047505,0.000132482911547602,0.000217955757698784,0.000132482911548403
"Miniopterus_schreibersii",0.609223670022692,0.000221124701494478,0.0879930166675875,0.0289133790372871,0.0289133790372903,0.028913379037287,0.469923851911705,0.000537017132172273,0.000363785799214848,0.028913379037282,0.0289133790372882,0.0010196339229242,0.00036378579921635,0.174419837724125,0.000221124701486109,0.000537017132171114,0.0359516799966286,0.0289133790372834,0.0289133790372802,0.000221124701486275,0.0289133790372858,0.324576579637675,0.174419837724127,0.000537017132172328,0.0252617170015566,0.0289133790372852,0.0289133790372813,0.0289133790372844,0.000221124701486437,0.00022112470148588,0.0289133790372834,0.000221124701486154,0.000537017132172001,0.00036378579921435,0.000363785799217602,0.341882291330437,0.0289133790372783,0.0594967042423609,0.0289133790372882,0.0289133790372855,0.00655171165634827,0.000363785799217422,0.0289133790372817,0.0289133790372802,0.000221124701486853,0.00390718903464528,0.0470770859331653,0.0290900519508053,0.000363785799214407,0.00117870325528619,0.000363785799214807,0.0289133790372782,0.0289133790372825,0.250286543341056,0.028913379037278,0.000221124701486972,0.00655171165634834,0.000363785799216653,0.00101963392292373,0.0289133790372801,0.00101963392292445,0.000363785799216253,0.000363785799214151,0.0289133790372787,0.0289133790372782,0.00187955996259659,0.000363785799216137,0.0415351703184595,0.0289133790372856,0.000221124701487069,0.000363785799214481,0.000221124701487628
"Mops_condylurus",0.41050755558147,0.000146685282853847,0.0732027514540446,0.0135378127028453,0.0135378127028481,0.0135378127028492,0.348385870838307,0.000356235686914212,0.000241320949201011,0.0135378127028413,0.0135378127028481,-0.000817345258994564,0.000241320949201521,0.122643486500781,0.00014668528284937,0.000356235686913175,0.0189603601030807,0.0135378127028436,0.0135378127028398,0.000146685282849396,0.0135378127028425,0.0929801864665029,0.122643486500785,0.000356235686913647,0.0175789390295973,0.0135378127028454,0.0135378127028424,0.0135378127028442,0.000146685282849241,0.000146685282848628,0.0135378127028437,0.000146685282849204,0.000356235686913271,0.000241320949199967,0.000241320949202842,0.231981769506643,0.0135378127028373,0.0117871566098154,0.0135378127028452,0.0135378127028445,0.00454169736062271,0.000241320949202153,0.0135378127028414,0.0135378127028391,0.000146685282849121,-0.00730831628021266,0.10228736502831,0.0126457282227547,0.000241320949200714,-7.27594695865808e-05,0.00024132094920089,0.0135378127028396,0.0135378127028408,0.0106292159483779,0.0135378127028372,0.000146685282849368,0.00454169736062309,0.000241320949201582,-0.000817345258994946,0.0135378127028403,-0.000817345258994052,0.000241320949201338,0.000241320949200464,0.0135378127028377,0.0135378127028368,0.00124682490419374,0.000241320949201037,0.0153249728354137,0.0135378127028401,0.000146685282848721,0.000241320949200446,0.000146685282849838
"Myonycteris_torquata",0.226795295846718,0.000153656235389671,0.011021317117092,0.0149641062771624,0.0149641062771676,0.014964106277167,0.394597719288159,0.000373165143093065,0.000252789290482528,0.0149641062771601,0.014964106277165,0.00746004060768279,0.000252789290483236,0.100477469150947,0.000153656235389935,0.000373165143092296,0.248987313838748,0.0149641062771626,0.0149641062771562,0.000153656235390204,0.0149641062771634,0.0516320878916522,0.10047746915095,0.000373165143093276,0.0977744584088585,0.0149641062771638,0.0149641062771605,0.0149641062771651,0.000153656235388977,0.000153656235388936,0.0149641062771607,0.000153656235389708,0.000373165143093064,0.00025278929048175,0.000252789290483915,0.141872853275358,0.0149641062771554,0.0404507911361136,0.0149641062771639,0.0149641062771626,0.0236527980975791,0.00025278929048384,0.0149641062771589,0.0149641062771589,0.000153656235389046,0.0321043131003699,0.0625558573096669,0.0100775812760366,0.000252789290482511,0.0200406856739576,0.000252789290482773,0.0149641062771579,0.0149641062771605,0.0636600335502096,0.0149641062771564,0.000153656235389501,0.0236527980975797,0.000252789290483733,0.00746004060768213,0.0149641062771576,0.00746004060768289,0.000252789290483361,0.000252789290482617,0.0149641062771565,0.0149641062771544,0.00130607800082506,0.000252789290482854,-0.000339844099585344,0.0149641062771591,0.000153656235388415,0.000252789290482749,0.000153656235389605
"Rhinolophus_eloquens",0.384922717417905,0.000164802745941691,-0.00996877547105574,0.00545919781983659,0.00545919781984156,0.00545919781984013,0.462329179461715,0.000400235240139047,0.000271127098160043,0.00545919781983283,0.00545919781983934,0.000641178724379262,0.000271127098160047,0.136924658852941,0.000164802745942525,0.000400235240137584,0.0040461585708148,0.00545919781983834,0.00545919781983148,0.000164802745941351,0.00545919781983752,0.00518108139310815,0.136924658852944,0.000400235240137994,0.0577939935471149,0.00545919781983735,0.00545919781983667,0.00545919781983768,0.000164802745941161,0.000164802745941022,0.00545919781983674,0.000164802745941319,0.000400235240138092,0.000271127098158615,0.000271127098160788,0.0248141137785967,0.00545919781983061,0.0844700652782018,0.00545919781983873,0.00545919781983674,0.014160709894208,0.00027112709816039,0.00545919781983184,0.00545919781983255,0.000164802745941013,0.00307333516691201,0.00708515128701955,0.00497639062514557,0.000271127098159586,-0.000137836359969065,0.000271127098159506,0.00545919781983327,0.00545919781983406,0.00775003549783432,0.00545919781983288,0.000164802745940745,0.0141607098942091,0.000271127098160035,0.000641178724378219,0.00545919781982968,0.00064117872437951,0.000271127098160032,0.000271127098159274,0.00545919781982773,0.00545919781982996,0.00140082334048053,0.000271127098159814,0.100342939028788,0.00545919781983271,0.000164802745939513,0.000271127098159284,0.000164802745940795
