"Host","p.interaction"
"Hylobates_pileatus",0.509432006064409
"Tragelaphus_strepsiceros",0.415874013817319
"Diceros_bicornis",0.382766138841146
"Rupicapra_pyrenaica",0.331381809341106
"Mellivora_capensis",0.305464836625121
"Lycalopex_vetulus",0.296896303950499
"Niviventer_confucianus",0.274238562195385
"Ovibos_moschatus",0.256746240335001
"Alouatta_palliata",0.231115585387009
"Proteles_cristata",0.228587716074998
"Macaca_tonkeana",0.227922578519356
"Tragelaphus_scriptus",0.2278430438386
"Melanomys_caliginosus",0.209672842098387
"Neovison_vison",0.207602738909253
"Lemniscomys_striatus",0.203259858704325
"Epomophorus_labiatus",0.200495251757212
"Epomophorus_wahlbergi",0.200424646892511
"Equus_hemionus",0.194399049280437
"Macaca_sylvanus",0.192536867917883
"Glaucomys_volans",0.188248782284708
"Microtus_agrestis",0.18626183485937
"Epomops_dobsonii",0.180570272623138
"Rusa_unicolor",0.172255381935942
"Molossops_neglectus",0.168969862706697
"Akodon_montensis",0.167946440860559
"Pusa_sibirica",0.167444256086935
"Muntiacus_muntjak",0.162984335456598
"Eudorcas_thomsonii",0.160118687873158
"Capra_ibex",0.159388616464104
"Alouatta_pigra",0.159210051738835
"Macaca_fuscata",0.158769261689818
"Tragelaphus_imberbis",0.158409308674215
"Giraffa_camelopardalis",0.15643928381469
"Bos_grunniens",0.154453512307593
"Artibeus_toltecus",0.147353126813972
"Rusa_timorensis",0.146432539176622
"Ondatra_zibethicus",0.145355962513891
"Cercocebus_galeritus",0.142312416941559
"Platyrrhinus_lineatus",0.141586480681321
"Macaca_cyclopis",0.139831090057475
"Hydropotes_inermis",0.130589513477731
"Hylobates_lar",0.130570592304648
"Cebus_capucinus",0.130342103652804
"Lynx_pardinus",0.130288715282973
"Castor_fiber",0.12938153757567
"Dobsonia_moluccensis",0.129193877464783
"Galago_senegalensis",0.128305418866727
"Capreolus_capreolus",0.127945456819312
"Mustela_lutreola",0.127500955443742
"Rangifer_tarandus",0.127138868795916
"Delphinus_delphis",0.127101538003909
"Felis_nigripes",0.125868274085901
"Pipistrellus_hesperidus",0.125550397524268
"Proechimys_longicaudatus",0.125277738719427
"Rhinolophus_rouxii",0.125249784925595
"Syconycteris_australis",0.124682327140187
"Rousettus_aegyptiacus",0.123278132383048
"Nycticeius_humeralis",0.11870349162323
"Pteropus_admiralitatum",0.11756150867296
"Pteropus_scapulatus",0.11732353883634
"Artibeus_fimbriatus",0.116502981516917
"Glossophaga_morenoi",0.115217220909723
"Mesophylla_macconnelli",0.115125503978598
"Mops_condylurus",0.115013268879609
"Peromyscus_maniculatus",0.113916527195435
"Erethizon_dorsatum",0.113601675442122
"Mimon_crenulatum",0.113437174245851
"Atilax_paludinosus",0.113316226011495
"Carollia_perspicillata",0.113156088371263
"Sylvicapra_grimmia",0.113029180142475
"Erythrocebus_patas",0.112123862887098
"Cercopithecus_mona",0.111983989224033
"Syncerus_caffer",0.111645843479133
"Spermophilus_tridecemlineatus",0.110693506022365
"Hydromys_chrysogaster",0.110323746178343
"Tursiops_truncatus",0.110289368158359
"Didelphis_marsupialis",0.110183301274633
"Ammotragus_lervia",0.110120494846879
"Ovis_dalli",0.109460480184035
"Globicephala_melas",0.109273149286964
"Pteropus_neohibernicus",0.108987643271051
"Pudu_puda",0.108793916108661
"Bos_taurus",0.108563213011915
"Cynictis_penicillata",0.107656427311706
"Rhinolophus_euryale",0.10384339006351
"Choloepus_didactylus",0.103566549032866
"Rousettus_amplexicaudatus",0.102824462421478
"Vulpes_corsac",0.102369702114494
"Eptesicus_furinalis",0.102135935890971
"Rhinolophus_hildebrandtii",0.101906040652324
"Myotis_davidii",0.100709627434444
"Cerdocyon_thous",0.0999374910323291
"Eumops_patagonicus",0.0998999201367193
"Myotis_horsfieldii",0.0998340026712544
"Myotis_dasycneme",0.0990851156780787
"Hipposideros_lekaguli",0.0990516174276353
"Myotis_evotis",0.0985172686230167
"Galerella_sanguinea",0.0980928195685724
"Taphozous_theobaldi",0.0980266968727422
"Tadarida_brasiliensis",0.0980178765394946
"Hipposideros_armiger",0.0977910256053355
"Cercopithecus_ascanius",0.0976248870867919
"Mandrillus_sphinx",0.0975862228122244
"Taurotragus_oryx",0.0969237594217457
"Mastomys_erythroleucus",0.0963672514510782
"Lynx_rufus",0.0963501145203987
"Lepus_europaeus",0.096290272211094
"Coendou_prehensilis",0.0962199610532866
"Ursus_arctos",0.0956411815457256
"Panthera_pardus",0.0954323966457361
"Macaca_radiata",0.0954057477466288
"Cabassous_centralis",0.094912761794447
"Eumetopias_jubatus",0.0948025731127264
"Neotoma_cinerea",0.0947895620748565
"Dipodomys_merriami",0.0947770915070573
"Capra_pyrenaica",0.0943970233139154
"Elephas_maximus",0.094322057005647
"Micronycteris_megalotis",0.0938696199938549
"Cercopithecus_pogonias",0.0937148458234548
"Gerbilliscus_validus",0.0936684903829319
"Crocuta_crocuta",0.0934209172337701
"Funambulus_tristriatus",0.0933758140172554
"Meriones_hurrianae",0.0932842347909984
"Macaca_maura",0.0932230137210342
"Rupicapra_rupicapra",0.0931254982678838
"Sylvilagus_floridanus",0.0928562900579447
"Saiga_tatarica",0.0927898741909115
"Macropus_fuliginosus",0.0927435273876238
"Connochaetes_taurinus",0.0926037652734356
"Eulemur_albifrons",0.0925614806116191
"Rhombomys_opimus",0.0922705964094814
"Odobenus_rosmarus",0.0922635990132253
"Ovis_canadensis",0.0918209454143607
"Ammospermophilus_nelsoni",0.091759790552253
"Macaca_sinica",0.0917183166849288
"Hylobates_moloch",0.0913708739673384
"Mephitis_mephitis",0.0907317399593684
"Epomophorus_gambianus",0.090586218624226
"Eonycteris_spelaea",0.0881094932526432
"Arvicola_scherman",0.0875772689254757
"Mus_bufo",0.0866457639202651
"Hipposideros_galeritus",0.0856081119909071
"Rhynchonycteris_naso",0.0827937893527159
"Chrysocyon_brachyurus",0.0824916068308406
"Artibeus_phaeotis",0.0821953724188872
"Murina_aurata",0.081898939009553
"Eptesicus_nilssonii",0.0816337083903518
"Myotis_lucifugus",0.0809357272940669
"Hipposideros_vittatus",0.0805816552768504
"Rhinolophus_eloquens",0.0801219040533293
"Myotis_mystacinus",0.0799561037352581
"Miniopterus_pusillus",0.0794471648816761
"Saccolaimus_saccolaimus",0.079332888376497
"Myotis_capaccinii",0.0792815453489114
"Pelomys_isseli",0.0789224863909013
"Myotis_grisescens",0.0787121287371486
"Cephalophus_nigrifrons",0.0785970442052504
"Redunca_arundinum",0.078571457974128
"Equus_caballus",0.0783370260849639
"Rhinolophus_capensis",0.0782856661679294
"Chaerephon_pumilus",0.0782338399259618
"Neotoma_fuscipes",0.0781434309976638
"Urocyon_littoralis",0.0780934875492686
"Rhinolophus_creaghi",0.0771164187428575
"Spermophilus_variegatus",0.077083552472376
"Reithrodontomys_megalotis",0.0770519618244182
"Ovis_aries",0.0768605142421077
"Macropus_robustus",0.0767729946204276
"Otocyon_megalotis",0.0765929909524422
"Rhinolophus_megaphyllus",0.0764987653114831
"Mustela_nigripes",0.0763649273714657
"Neotoma_floridana",0.076352386928088
"Chrotopterus_auritus",0.0763062301749727
"Bradypus_variegatus",0.0762672257856918
"Loxodonta_africana",0.0762440878765076
"Proechimys_guairae",0.0762399916228009
"Puma_concolor",0.0762359329348777
"Cercopithecus_cephus",0.0761937587191626
"Lycalopex_gymnocercus",0.0761490264405527
"Nycteris_gambiensis",0.0760717162930678
"Tragelaphus_angasii",0.07592682238444
"Martes_foina",0.0758720304531516
"Funisciurus_congicus",0.0757629436019088
"Madromys_blanfordi",0.0757468842925976
"Dasypus_novemcinctus",0.0757193253232576
"Lepus_americanus",0.0755371404095494
"Rhinolophus_rex",0.0755170826274419
"Microtus_californicus",0.0754846762536466
"Meriones_libycus",0.0754579489412618
"Perognathus_parvus",0.0754157764986415
"Desmodillus_auricularis",0.075367650610269
"Isoodon_macrourus",0.0752398971662098
"Procyon_lotor",0.0751955914016565
"Sciurus_vulgaris",0.075033896946693
"Ourebia_ourebi",0.0749047221288306
"Mandrillus_leucophaeus",0.074859680905751
"Canis_mesomelas",0.0746383455181514
"Zygodontomys_brevicauda",0.0743270104332799
"Cephalophus_leucogaster",0.0743203377230757
"Pan_paniscus",0.0742468986544884
"Macropus_giganteus",0.0740796614682594
"Capricornis_crispus",0.0738779672756522
"Procapra_gutturosa",0.073113846667304
"Papio_ursinus",0.0727676002323926
"Pteropus_hypomelanus",0.0655102240653998
"Myotis_nigricans",0.0636333920053671
"Taphozous_melanopogon",0.0626805409455903
"Myotis_yumanensis",0.0621842260943691
"Pteropus_lylei",0.061770257403248
"Pteropus_capistratus",0.0614639046563197
"Suncus_murinus",0.0610775752769223
"Myotis_nattereri",0.060886809158991
"Epomops_franqueti",0.0608309544443036
"Pteropus_rufus",0.0607479933543729
"Chalinolobus_gouldii",0.0606630266631437
"Myotis_emarginatus",0.0606275408660099
"Nyctinomops_laticaudatus",0.0606173122538958
"Hypsignathus_monstrosus",0.0604672697801317
"Calomys_musculinus",0.0603716446337413
"Lycaon_pictus",0.0602345538679034
"Myotis_leibii",0.0601802579489924
"Myotis_thysanodes",0.0601786120612539
"Aotus_azarae",0.0601682762561065
"Taphozous_perforatus",0.0600802419480716
"Nycteris_thebaica",0.0600073423926763
"Mus_setulosus",0.0599817175239066
"Myotis_daubentonii",0.0599646140736514
"Eptesicus_brasiliensis",0.0598374202563074
"Myotis_longipes",0.0598025823320628
"Pipistrellus_pygmaeus",0.0594702274500118
"Euderma_maculatum",0.0594352695994859
"Vespadelus_pumilus",0.0594078429068048
"Neoromicia_nanus",0.0591990390041898
"Caluromys_philander",0.0590689322368918
"Leopardus_geoffroyi",0.0590278401395912
"Hipposideros_ruber",0.0590186959976263
"Papio_papio",0.0590012483472605
"Pteronotus_parnellii",0.0588887879998352
"Pipistrellus_pipistrellus",0.0588554195126055
"Diaemus_youngi",0.0587913787593398
"Cynomys_ludovicianus",0.0587581523183437
"Lemmus_lemmus",0.0587472526657567
"Oryzomys_alfaroi",0.058686124407198
"Myodes_rutilus",0.0586823306502136
"Vampyrodes_caraccioli",0.0586385312830356
"Hipposideros_speoris",0.0586236426161406
"Pipistrellus_kuhlii",0.0586036507439063
"Rattus_norvegicus",0.0583990777792078
"Sturnira_tildae",0.0583877030256561
"Mastomys_huberti",0.0583788033467663
"Aselliscus_stoliczkanus",0.0583731649621139
"Scotophilus_nigrita",0.0583308408448145
"Diclidurus_albus",0.0583129766085845
"Tatera_indica",0.0582320405165259
"Scotophilus_dinganii",0.0582250946419679
"Nanger_granti",0.0582139366342188
"Lepus_timidus",0.0581839161418315
"Peromyscus_leucopus",0.0581744526554192
"Pseudois_nayaur",0.0581459421904823
"Callithrix_geoffroyi",0.0579915303649863
"Miniopterus_inflatus",0.0579233714782799
"Dorcopsis_muelleri",0.0579193712202708
"Odocoileus_virginianus",0.0578834314591506
"Macaca_mulatta",0.0578814763615495
"Eumops_auripendulus",0.0578409327579958
"Chlorocebus_sabaeus",0.0577790139197745
"Mungos_mungo",0.0577575397499277
"Mus_spicilegus",0.0577554999514301
"Lasiurus_intermedius",0.0577400942693401
"Molossus_rufus",0.0577375933090021
"Puma_yagouaroundi",0.0576800383840613
"Gazella_gazella",0.0576764396564234
"Cercopithecus_mitis",0.0576211870344456
"Paguma_larvata",0.0573647146737822
"Diphylla_ecaudata",0.0573632860872452
"Cephalophus_callipygus",0.0573228999087994
"Ia_io",0.0572948554941185
"Philetor_brachypterus",0.057138982330237
"Proechimys_semispinosus",0.056981957490917
"Chaetophractus_vellerosus",0.0569674075586882
"Glossophaga_longirostris",0.0569536381949079
"Macrotus_californicus",0.0568703715692615
"Eumops_perotis",0.0568495042432478
"Canis_lupus",0.0568484083090254
"Alouatta_caraya",0.0568436208239952
"Spermophilus_beecheyi",0.0568257814090725
"Mus_musculus",0.0568159191448936
