"Host","p.interaction"
"Rhinolophus_rouxii",0.0495151982370858
"Rhinolophus_euryale",0.0486171987883909
"Rhinolophus_mehelyi",0.0479519477307237
"Rhinolophus_capensis",0.0444563144896747
"Rhinolophus_coelophyllus",0.0444563144896747
"Rhinolophus_eloquens",0.0444563144896747
"Rhinolophus_hildebrandtii",0.0444563144896747
"Rhinolophus_megaphyllus",0.0444563144896747
"Rhinolophus_shameli",0.0444563144896747
"Rhinolophus_simulator",0.0444563144896747
"Rhinolophus_stheno",0.0444563144896747
"Rhinolophus_ferrumequinum",0.0433054215495942
"Rhinolophus_pearsonii",0.0432615986257094
"Rhinolophus_hipposideros",0.0432514189611438
"Rhinolophus_affinis",0.043243525780723
"Rhinolophus_sinicus",0.043234938720327
"Rhinolophus_blasii",0.0432147315953665
"Rhinolophus_macrotis",0.0432147315953665
"Rhinolophus_creaghi",0.0432147315953665
"Rhinolophus_clivosus",0.0432086355475169
"Rhinolophus_rex",0.0431964994178485
"Rhinolophus_thomasi",0.0431766125349532
"Rousettus_leschenaultii",0.0403388536269902
"Rousettus_aegyptiacus",0.0401740795632449
"Rousettus_amplexicaudatus",0.0401740795632449
"Epomophorus_wahlbergi",0.0392606475109146
"Epomops_dobsonii",0.0378904805915541
"Epomophorus_gambianus",0.037480651109795
"Epomophorus_labiatus",0.0374749659549806
"Micropteropus_pusillus",0.037238683055315
"Hypsignathus_monstrosus",0.0371143716327421
"Epomops_franqueti",0.0357163221483536
"Dobsonia_anderseni",0.0351049781580396
"Canis_latrans",0.0350156498304705
"Canis_simensis",0.0350156498304705
"Eidolon_dupreanum",0.0346822807592376
"Canis_adustus",0.034617407353718
"Canis_aureus",0.034617407353718
"Canis_mesomelas",0.034617407353718
"Eidolon_helvum",0.03454411803111
"Scotophilus_nux",0.0343435639612935
"Scotophilus_kuhlii",0.0342873699571065
"Scotophilus_nigrita",0.0342873699571065
"Myonycteris_torquata",0.0342754132888359
"Artibeus_jamaicensis",0.0340866509251255
"Myotis_capaccinii",0.0340132416366722
"Myotis_longipes",0.0340132416366722
"Myotis_macrodactylus",0.0340132416366722
"Pteropus_lylei",0.0339778841386269
"Pteropus_vampyrus",0.0339778841386269
"Cynopterus_sphinx",0.0338731204075435
"Myotis_blythii",0.033872640922564
"Myotis_punicus",0.033872640922564
"Myotis_myotis",0.033872640922564
"Myotis_evotis",0.033872640922564
"Myotis_keenii",0.033872640922564
"Myotis_septentrionalis",0.033872640922564
"Myotis_nattereri",0.033872640922564
"Myotis_thysanodes",0.033872640922564
"Cynopterus_brachyotis",0.0338629263145193
"Megaloglossus_woermanni",0.0338019755872393
"Pipistrellus_hesperidus",0.0337924730315211
"Rattus_rattus",0.033777322341483
"Rattus_tiomanicus",0.033777322341483
"Mus_booduga",0.0337678864034689
"Mus_spicilegus",0.0337678864034689
"Mus_spretus",0.0337678864034689
"Pipistrellus_kuhlii",0.0337632692549495
"Pipistrellus_pipistrellus",0.0337619392805612
"Pipistrellus_pygmaeus",0.0337619392805612
"Myotis_albescens",0.033735030324729
"Myotis_austroriparius",0.033735030324729
"Myotis_chiloensis",0.033735030324729
"Myotis_grisescens",0.033735030324729
"Myotis_levis",0.033735030324729
"Myotis_lucifugus",0.033735030324729
"Myotis_velifer",0.033735030324729
"Myotis_volans",0.033735030324729
"Myotis_yumanensis",0.033735030324729
"Myotis_riparius",0.033735030324729
"Myotis_macropus",0.033735030324729
"Myotis_horsfieldii",0.033735030324729
